ylat,xlong,p_area,p_cap_ac
39.7046,-75.9431,43416,2
39.7023,-78.0828,35655,2
43.9642,-69.5165,78028,5
43.7512,-70.5459,60019,5
45.6349,-68.7115,80287,5
47.3445,-68.2376,46378,4
45.5888,-93.1817,51096,2
43.9805,-95.9549,19179,1
34.3007,-78.7092,35824,2
40.6795,-74.1633,38353,3
40.5029,-74.2801,57148,2.5
42.0518,-76.3185,59571,4
42.7809,-74.0653,66769,5
42.4462,-76.6074,77712,5
42.3126,-75.6733,148936,5
40.3882,-84.4001,107269,1
35.142,-89.59,359623,16
44.4793,-72.9606,28002,2
43.4704,-91.1406,32175,1.5
43.7348,-88.4736,27208,1
43.7786,-88.346,106503,5
42.576,-88.1912,116064,7.5
36.8571,-121.4458,15760,1
35.469,-119.1692,61692,2.5
32.1251,-110.9139,16906,1
31.822,-106.3479,15717,1.5
41.8846,-72.5477,40680,2
38.6252,-89.1161,51188,2
39.1344,-90.3706,414076,110
36.7124,-86.5476,64096,3.5
42.2287,-72.0067,44501,2.5
39.5176,-76.2741,391591,30
42.0713,-77.7965,228590,5
43.0728,-76.3096,104699,5
41.5863,-83.7878,26553,1.5
41.5645,-71.2912,147072,10
41.5827,-71.5215,120928,10
32.9869,-96.0893,900058,50
37.4885,-121.9493,10062,1
36.9914,-120.3052,133304,5
40.1342,-104.6462,214437,11
41.3431,-85.0933,181778,11
44.5142,-70.5201,131495,4
42.9255,-77.7365,57133,4
44.9652,-69.8894,23215,1
44.4768,-93.1542,15142,1
42.9227,-76.608,87576,5
42.9226,-76.6036,87020,5
41.0166,-104.8003,3008620,150
41.9489,-91.6925,83427,4.5
44.0718,-102.8348,3018079,128
42.9199,-76.6081,89466,5
35.8027,-77.8679,95621,5
35.4186,-77.9861,95031,5
42.4482,-74.0197,84140,5
34.8463,-79.1293,101281,5
36.283,-79.5668,78981,5
35.2081,-77.058,115457,5
41.9564,-70.7746,222992,5
42.303,-78.0757,139906,5
36.4365,-79.2788,92465,5
42.3054,-78.0719,67366,5
39.8217,-90.552,41528,2
41.7817,-88.9237,55330,2
44.2747,-85.2119,54514,2
39.6817,-77.8015,23692,2
35.7557,-81.4156,101183,5
35.219,-77.0709,81295,5
35.4693,-80.2951,100131,5
43.7774,-75.4973,35091,2
42.0871,-76.1118,81002,5
42.1723,-89.0876,28380,2
35.7996,-78.1012,91256,5
34.636,-78.9288,85054,5
29.4346,-98.6144,91432,5
35.2235,-79.5496,103568,5
38.588,-89.149,58194,2
42.1083,-91.7906,1416890,50
34.6096,-77.9242,91869,5
42.9928,-78.5035,97691,5
43.9695,-70.579,35963,2
42.3025,-78.0726,76819,5
42.3028,-78.0702,31755,5
41.3394,-87.5844,43533,2
41.3428,-87.5843,43456,2
43.0886,-75.1769,45948,4
43.0711,-75.1269,71426,5
38.7953,-75.6061,114533,4.5
38.5665,-76.109,26386,1.5
43.3336,-77.9553,160470,4.5
36.4723,-119.3457,32043,1
36.5231,-87.3166,46025,2
44.6248,-92.5761,39112,2
44.7324,-94.6054,20795,1
44.2316,-93.9624,20461,1
44.0992,-94.0525,10811,1
42.7935,-71.178,39711,2
44.9848,-95.7194,23430,1
35.2196,-78.0699,103230,5
34.8177,-79.2005,110702,5
38.4695,-121.1825,61409,3
38.3609,-121.3843,99866,5
38.3644,-121.3853,145883,5
43.9894,-92.8573,27140,1
36.4381,-76.5966,137283,5
36.0482,-78.0294,97111,5
34.7252,-79.3374,98893,5
35.5027,-76.8764,116749,5
35.9501,-78.0933,67694,5
40.064,-74.593,86604,5
34.9082,-78.9154,44164,2
34.9091,-78.9163,57304,2
42.9545,-74.1222,37708,2
33.161,-96.2407,299924,10
35.3077,-93.9244,119374,5
40.6937,-89.9794,20423,2
36.2726,-79.7628,89594,5
41.7678,-72.0774,21902,2
41.4717,-88.0435,35254,2
40.5138,-85.6423,44498,2.5
40.0861,-85.632,58084,3
39.1493,-77.3177,16311,1
35.4208,-79.7048,45064,2
35.5557,-78.3005,31427,2
43.0963,-73.808,33037,2
42.7747,-74.5661,46184,2
42.894,-74.2157,39469,2
34.2876,-79.1497,127575,5
34.639,-82.3287,45302,2
34.112,-117.2734,51904,3
43.2123,-116.4442,553649,20
41.4162,-72.2347,80630,4
41.7014,-88.1585,14990,1
42.6037,-72.4727,18192,1
43.6586,-70.4125,58554,5
44.4432,-94.3851,26691,1
34.7395,-79.4626,87253,5
36.1385,-78.1461,74006,5
35.433,-77.439,83893,5
35.375,-81.087,79543,5
36.5079,-77.6146,62580,3
36.2302,-78.9499,95006,5
35.7135,-78.3246,83017,5
34.7923,-79.4658,91748,5
36.4536,-77.8875,88764,5
35.1512,-76.8241,138784,5
41.4082,-74.5115,67364,2
42.441,-74.0147,33400,2
42.0274,-77.5825,71340,5
36.2119,-119.1338,59043,4
45.5206,-94.2638,139328,5
33.9003,-79.756,52268,2
41.6786,-71.9049,13216,1
36.0674,-78.0195,101399,5
32.7904,-115.8633,20476,1
32.7932,-115.8574,19259,1
35.3653,-77.4517,86040,5
35.853,-77.1128,182814,5
41.7659,-70.6457,20273,1
34.0439,-117.5307,21252,1
44.7576,-94.8965,24766,1
40.5587,-74.4564,18792,2
38.5548,-121.4171,13758,1
39.1957,-77.1097,30369,2
39.1955,-77.112,27831,2
41.5948,-74.4597,61909,3
36.4576,-119.7635,28356,1.5
42.0629,-93.8563,14700,1
39.2031,-76.956,29417,2
39.3265,-76.7841,34945,2
38.3228,-75.543,50271,2
45.3193,-94.5544,22592,1
39.8924,-77.8551,374215,150
36.1238,-83.2861,45646,2
37.2263,-78.6845,58633,4
44.9535,-90.9646,32044,1.5
41.2296,-73.0239,17936,1.5
42.6126,-76.1725,139803,5
44.7327,-94.6244,20002,1
37.6534,-76.3824,97271,5
41.192,-87.6675,66270,2
35.4994,-76.8474,59168,5
44.7859,-73.0836,44628,2
41.8553,-90.1619,46193,2
36.941,-120.0464,25159,1
34.4157,-93.2013,11754,1
29.885,-81.7652,1285541,74.5
36.4247,-77.0631,111826,5
35.9665,-76.9126,126904,5
44.2635,-75.9915,133566,5
40.5123,-107.5006,63812,4
28.4859,-80.6811,131932,10
35.8143,-90.5797,266387,10
38.7084,-76.7463,38013,2
44.895,-90.4419,44406,2
36.3627,-119.426,65863,4
32.6183,-116.1323,311697,20
35.3039,-77.83,90874,5
35.9072,-79.1889,115960,5
42.3522,-85.0552,3742347,200
35.3534,-77.4749,89866,5
35.3335,-78.662,73346,5
41.8211,-71.5627,74257,5
37.5024,-78.384,508782,20
41.6183,-72.1422,18083,1
43.9069,-93.4889,26424,1
42.7555,-74.2035,37759,2
37.3855,-102.4673,112581,4
40.919,-88.6257,31466,2
42.1615,-89.041,42432,2
35.3952,-77.6617,80536,5
35.4571,-79.0943,55927,2
36.1642,-94.0824,18895,1
42.1362,-72.021,39799,2
39.2991,-76.9605,48021,2
36.289,-78.6073,88887,5
36.0519,-76.5448,97540,5
42.9961,-78.2758,61916,3
45.5873,-120.5958,336995,10
40.7655,-89.5673,40568,2
42.1067,-72.0187,46132,2
35.4158,-77.9157,86335,5
36.642,-77.569,1149616,80
43.9816,-73.1721,125960,5
34.6479,-118.0611,126849,4
38.4,-121.9629,13669,1
38.3905,-112.9939,117339,5
38.6968,-76.9784,33864,2
41.5288,-71.5617,94850,5
35.8151,-119.4597,496755,20
41.7479,-71.5222,150452,10
45.471,-92.8927,28231,1
40.4705,-74.6853,47009,1.5
38.9352,-77.0042,59602,3
34.5445,-117.1928,20010,1.5
29.2205,-98.2505,10290,1
33.7688,-117.021,15785,1
37.102,-120.1522,55678,2
44.9286,-73.665,39045,2
41.7548,-74.9588,19174,2
41.4144,-72.8457,20473,1
39.3427,-76.835,33048,2
38.799,-76.7876,31798,2
44.7954,-95.2027,25267,1
44.1974,-93.6181,22261,1
34.5846,-117.3422,41889,1.5
34.5823,-117.3416,35635,2
34.7236,-118.2907,31235,1
34.0435,-118.154,19871,1
41.8751,-88.7263,41115,2
41.028,-73.7588,7592,1
34.9958,-82.0413,51907,2
36.9837,-120.6308,2713,1
41.7938,-70.7253,23664,1
41.5531,-74.1455,31078,2
42.7537,-73.2277,45198,2
42.1752,-120.3632,80061,2
39.5524,-77.4133,86559,2
43.1429,-76.3528,111833,5
42.1149,-71.2372,8152,0.5
42.5364,-73.2228,40837,3.6
41.9527,-70.9712,6997,0.5
41.6643,-70.936,6596,0.5
37.6279,-122.4275,9592,1.2
19.6558,-155.009,10427,0.8
42.466,-73.1858,9294,0.5
42.021,-71.3404,79664,4.1
37.7112,-121.709,12083,1.2
36.4608,-119.3198,21590,1.1
36.0691,-115.8118,2423744,60
34.7241,-112.4323,552527,19
42.1959,-72.0247,78901,5
42.2482,-72.2754,48982,3
66.8385,-162.5531,8740,1.7
27.3303,-81.3714,1192486,45
41.829,-70.726,119736,5
34.7656,-106.8001,4258309,190
33.2123,-117.3019,25951,4.5
42.5825,-70.9968,67682,5
35.4216,-77.7299,92438,5
34.9633,-118.129,1697210,154.4
42.2826,-72.6745,72811,5
42.1688,-72.394,40548,4
41.6029,-74.2793,32621,2
32.9947,-99.6173,2011277,225
34.9644,-118.088,2491666,68
38.3245,-104.404,6220552,325
20.838,-156.4829,1156298,60
33.7227,-115.2652,7685173,263
42.6366,-72.9005,37302,2.5
34.9443,-118.0873,2391051,148.9
35.7111,-79.79,13225,1
44.4837,-73.0414,105033,4.5
44.6574,-73.1796,93809,5
27.762,-82.656,8789,1
37.2627,-122.0128,35240,2.7
41.7356,-70.019,10357,0.8
35.1154,-119.1159,3974063,100
44.256,-75.9993,200332,5
33.0255,-113.3594,488595,14
38.173,-104.3821,5223812,248
36.2384,-77.8391,149454,5
42.5242,-71.6775,59650,4.6
30.9532,-83.2164,614682,49.5
44.0966,-73.1706,52119,4.9
36.8382,-108.3549,3745450,200
32.6845,-83.6242,779455,128
33.6455,-80.641,1403355,66
40.7199,-117.0628,2191228,101
31.3005,-84.1336,5450505,195.5
42.097,-71.5068,16502,1
41.5959,-70.6007,63754,5
41.0181,-84.5941,45156,4
38.8589,-121.3461,37598,3
36.4262,-114.8884,2692404,150
33.7112,-115.3545,4309552,250
42.2658,-72.0642,101449,4.3
44.2516,-76.0115,88736,5
42.3991,-72.5241,47766,2.1
21.6424,-157.9284,23721,3.1
42.0414,-92.8746,42317,2.6
33.0209,-112.6617,502334,17.6
33.0352,-112.6604,483194,17
41.8049,-70.7211,95876,5
42.0272,-71.5281,103434,4.2
43.1224,-89.5447,24602,1.9
21.9937,-159.7592,371508,14
37.7588,-121.9541,23933,0.9
38.6397,-75.7106,12056,0.8
35.0235,-79.4895,9722,1
34.9105,-118.3551,3711258,128
36.0706,-94.2335,92452,5
41.5783,-72.1047,31763,3.5
42.3061,-72.7031,75297,4.3
42.0246,-71.3574,66564,5
41.7963,-70.8274,90960,5
33.9181,-80.6537,1973186,73.6
31.7369,-98.2141,2095937,100
33.3321,-97.3024,5630300,275
31.556,-109.7014,427421,20
32.9372,-113.47,10204744,200
41.3829,-72.0796,59681,3.5
35.636,-76.5359,36063,2
35.7202,-79.9084,30692,2
43.3394,-76.355,56277,1.5
33.5572,-116.6422,60787,3.4
35.285,-118.0051,2150141,90
33.66,-114.7366,4457426,137.4
35.1915,-117.9776,6241076,309.6
35.0142,-117.556,1720179,90
35.9439,-107.5702,6295379,300
36.536,-114.8301,12062747,200
45.5597,-119.6099,1344443,50
35.9228,-90.5638,27575,1
42.105,-72.4658,19251,1
42.2,-72.4815,94419,5
42.5512,-75.5312,106428,5
44.2545,-76.0131,68802,5
41.741,-73.8825,44444,2
34.7309,-118.1376,46805,3
36.219,-119.8742,7348312,50.5
34.9044,-119.5848,25233,1.6
36.6105,-120.3571,10622126,200
37.4009,-121.1608,3097052,190
33.3567,-112.9141,1062237,60
33.2441,-112.5403,8240646,490
38.6727,-104.612,5214012,175
21.4215,-158.017,449049,39
33.6065,-92.5486,42282,2
42.4788,-71.7171,20334,1
41.669,-70.9827,30088,1
35.0203,-118.1254,3028686,44.6
42.6076,-72.0439,94897,7.1
37.5242,-77.9362,423998,17
40.0943,-89.418,1618301,70
34.9947,-114.5551,267739,10
28.5394,-81.2183,16669,1.9
41.8486,-70.7284,43173,1.5
34.7985,-77.9467,27120,2
33.6819,-114.7695,3289904,137.4
34.8091,-118.3193,755063,56
33.4279,-111.9288,128210,2.4
27.9767,-81.5932,1362615,74.5
27.956,-82.1993,481344,25
33.9789,-84.5565,3640,1.5
43.0072,-85.7239,12044,0.8
41.9023,-74.0195,80893,4
34.0958,-117.7826,15811,1.7
39.7232,-121.8157,27067,1.7
19.9011,-155.7646,692618,30
21.4223,-157.971,431392,36
32.5659,-116.9315,52178,4.6
34.9935,-114.5483,406720,17.6
46.3576,-119.3201,60641,3.2
41.8002,-70.7268,40266,3
42.5667,-70.8805,21353,3.8
42.215,-71.8689,78281,4.9
26.5212,-98.9988,2395384,136
33.7908,-115.3426,3428132,70
29.304,-100.5232,3803874,160
41.6733,-70.9924,21470,1
43.1502,-76.087,68486,5
34.9748,-118.0876,2028614,41.2
32.8673,-111.5832,4331365,300
34.6332,-117.3702,2025689,100
42.1746,-72.3111,90350,5
32.2665,-106.7347,75082,3
41.3339,-74.3992,60095,4.4
34.9898,-118.1016,469403,37.7
35.0277,-117.3563,1548154,85
42.0486,-71.3908,16397,1
40.8433,-105.0152,542747,22
34.8709,-116.7749,6624768,300
36.578,-120.4057,6694262,205.3
34.8264,-118.5325,5147747,180
42.2138,-72.9363,111666,4.9
43.1473,-76.0864,75989,5
33.7866,-118.0487,178629,10
39.3624,-86.0255,58299,2
42.0816,-71.4921,61108,4.4
43.0165,-74.3261,77285,3.6
41.3912,-74.5231,46864,1.6
41.3695,-74.3661,44009,2
35.0422,-117.3501,2214883,75
36.1582,-120.116,3456223,150
32.074,-106.3322,3385514,120
32.0919,-102.5722,8718328,420
41.807,-70.7325,141643,5
33.7406,-115.3506,1765368,100
33.7263,-115.3715,5135690,250
35.2229,-91.6951,1832670,100
26.8644,-81.7401,1255562,74.5
30.2805,-82.7785,1296296,74.5
30.4561,-81.7159,178123,5
30.2963,-82.8685,1477856,74.5
42.2906,-72.7081,47605,3.6
42.1763,-72.1542,48925,1.5
41.7997,-70.7029,86080,5
32.3231,-80.6787,64642,6
33.6842,-114.7398,4087638,131.2
33.7115,-114.7867,4758177,233
34.8578,-116.7473,3885627,182
34.9627,-118.1336,186844,149.3
34.9398,-118.1359,1592674,27.4
33.5609,-114.7456,6417017,300
32.9486,-112.7698,1024980,37.1
32.5531,-111.2831,1142264,40
32.0683,-109.8887,518459,20
32.1018,-110.819,41716,2
31.262,-102.2807,4987274,180
31.2162,-102.1963,8061729,410
34.8764,-118.3536,1760494,100
34.8324,-118.2842,4731501,125
42.0116,-71.7607,71251,5
43.0785,-75.7827,123236,5
42.8578,-74.0039,82928,5
42.8814,-74.0752,50087,2.5
42.6495,-87.9927,4267653,200
32.6395,-114.4314,1291273,37.4
39.6561,-119.3459,3693971,200
29.1681,-95.7396,1806581,100
34.9437,-118.1253,1232988,137.8
33.3268,-112.9187,1195240,52.5
32.9237,-113.5948,4030998,300
21.9999,-159.3803,169819,13
21.9081,-159.4911,419463,20
33.0269,-113.3486,501322,16
33.2131,-117.3043,18313,1.5
41.7917,-70.7247,72971,5
40.3293,-74.8052,6528,0.9
35.4469,-119.0502,54820,4.3
42.3132,-71.0353,3014,0.7
41.8013,-70.7433,30755,1
37.5687,-122.2779,6858,1.1
27.6281,-82.3553,1253762,74.5
37.3683,-120.4179,37796,4.5
36.9758,-121.5696,10914,1.4
36.8188,-119.7713,12081,1.2
36.7343,-119.7178,16410,1.6
42.0255,-71.5927,32030,2
42.5709,-72.2562,60154,3.3
42.0289,-97.4824,182420,8.5
41.2763,-73.8672,8202,1
31.0119,-97.2221,14048999,355.4
44.2786,-89.8465,3415349,150
36.8188,-119.8099,11786,1.2
27.7356,-82.2703,1334762,74.5
38.1495,-87.5483,41793,2
42.4509,-71.7426,9876,1.1
44.2251,-73.2498,120331,5
36.9909,-122.0527,24592,2
42.0687,-72.0024,40336,2
42.3931,-71.6545,78712,5
42.1647,-72.0014,124273,4.5
42.5868,-71.7566,24519,1
38.999,-77.0593,10590,1.7
40.9674,-124.1044,28995,1.8
33.788,-118.0656,158323,10
32.7454,-116.9387,14526,1.4
34.0228,-117.8508,10813,1.8
37.9847,-121.3129,44164,4.5
37.4056,-122.0188,27073,1.6
37.7888,-121.1944,17811,1.5
37.7671,-121.964,13996,1
33.5755,-114.7401,4722514,223.6
42.468,-72.0696,81808,5
42.2468,-72.0488,82948,4.2
42.2278,-72.207,59684,4
33.144,-112.6627,278308,11.2
42.2284,-72.5367,42017,3
42.1063,-71.4449,63443,4
35.8863,-82.8255,40971,1.9
41.3915,-74.347,83011,5
32.5273,-96.4286,3147229,146
36.6156,-121.6352,85968,1.7
32.8033,-115.2708,2031632,136.8
34.6109,-117.4415,1096443,50
32.8913,-111.4996,2310888,122
42.6376,-71.4034,16522,1.6
32.5955,-89.454,33326,1.3
33.4102,-88.6252,2362287,150
32.0854,-96.2647,4491964,236
21.3743,-158.0631,139885,12.5
36.2329,-107.2733,934619,50
43.0785,-75.7776,113651,5
42.6619,-71.5162,115100,4.5
33.7017,-114.7558,6954929,270.6
32.0346,-110.8919,2795345,130
36.4167,-105.2833,161645,9.8
33.9266,-93.8589,67401,2.8
36.368,-93.5424,34119,1.2
35.2082,-91.7205,117831,2.8
35.61,-91.2588,73170,2.9
35.9665,-94.401,44796,2.4
34.6905,-92.2148,78829,4.6
33.2126,-111.5668,31299,1.4
42.0329,-72.5056,23674,1.8
38.9041,-76.9508,14790,1.3
28.8171,-81.683,32534,2.1
28.7949,-81.6237,23993,1.9
34.9528,-84.9545,24592,1.1
34.0492,-85.2122,51924,2.4
31.2542,-82.2996,42447,1.9
32.4037,-81.7513,52166,2.9
42.3754,-89.0035,34618,1.7
38.6508,-95.828,25673,1.8
42.1961,-72.5057,114362,6.9
42.4439,-73.0586,53040,3.3
41.999,-70.7953,35317,2.4
42.5662,-71.9259,72666,4.9
39.1738,-76.6328,13878,1.8
44.0657,-70.1024,55764,4.9
44.0122,-69.9495,58871,3.8
44.3708,-69.7043,61527,3.8
44.5742,-68.4488,52490,1.6
44.1805,-69.8124,55334,3.3
43.59,-70.7236,66914,4.9
44.7115,-67.9627,86361,4.9
44.7895,-68.5608,60763,4.9
45.4059,-93.939,4212661,222.9
40.9259,-98.3094,179299,9.9
40.7292,-74.1432,24029,2.2
39.9256,-75.0526,18507,1.8
42.8389,-76.4498,106116,4.7
44.352,-75.4886,79867,4.8
41.8487,-74.09,14659,1.1
42.1086,-76.2974,86958,4.9
42.1057,-76.2908,47201,2.2
42.67,-73.8584,32893,3.8
43.201,-77.2082,52370,2.3
42.504,-79.2778,68867,4.6
44.7594,-75.1592,86076,4.3
44.6224,-75.2063,67490,4.1
43.2969,-78.8172,105229,4.2
42.3057,-76.8912,57512,3.9
44.5997,-75.3545,87225,4.9
44.6016,-75.1307,103800,4.9
43.0156,-75.9693,36754,1.4
42.3341,-75.9036,57443,3.8
42.7265,-76.3938,69860,3.6
43.7291,-75.4663,40762,2.2
42.9738,-73.9287,47171,2.3
42.9786,-73.9274,30639,3.4
42.8939,-73.9603,40073,2.8
43.2054,-77.987,77291,3.6
42.9874,-74.1816,135822,4.1
43.1402,-75.5505,39523,2.4
42.6648,-79.0001,58730,3.2
42.5216,-79.1292,42400,2.2
42.5279,-79.1523,58321,2.7
42.9903,-74.1947,66954,3.6
43.0785,-73.3833,78451,4.2
40.947,-83.1623,18169,1.3
40.6504,-75.6006,19441,2.2
31.7832,-97.5125,1312702,71.4
36.6794,-78.9387,54765,3.1
32.8138,-117.0054,13747,2.6
36.4605,-120.0305,31775,1.7
34.2364,-118.5784,24394,1.8
36.3469,-119.3974,15819,1.3
38.1942,-122.2606,11712,1.1
35.7299,-120.6731,6728,1.1
38.0365,-122.247,299817,30.2
38.469,-121.4251,27153,1.7
36.2502,-120.23,29911,1.3
35.7164,-119.4306,57864,3.1
36.442,-120.3873,22726,2.1
35.2989,-118.9776,16167,1.2
35.5031,-119.1468,42974,2.9
35.605,-119.3285,107592,4.6
35.0771,-118.9297,38156,2.2
34.6057,-118.1073,429499,20.9
34.2945,-109.2715,377464,13.6
33.4962,-112.4303,27568,2.4
37.1239,-107.8606,31585,1.7
40.4792,-104.7173,144629,3.3
41.2088,-112.0047,41499,3.4
34.828,-86.6296,539863,32.4
29.8024,-82.6629,1199156,74.9
32.8563,-83.5505,49408,2.3
38.5219,-94.9394,103835,4.9
42.5026,-71.6931,22581,3.9
42.1089,-71.8957,32947,1.7
42.7306,-71.2126,20115,1.8
42.4826,-71.0398,18998,1.3
42.4569,-73.1928,19871,2.3
39.2179,-76.4827,66676,3.8
39.5635,-77.1829,114078,8.2
44.8563,-68.8178,51453,4.6
45.2573,-68.6634,57755,4.6
44.3113,-68.6583,71866,4.9
44.0247,-70.9585,113048,4.9
46.5148,-67.8858,52332,2.6
34.3416,-89.912,102460,4.8
40.5301,-74.4018,18309,1.4
40.526,-74.4671,13994,1.3
42.0598,-76.308,66938,3.8
44.4277,-75.2111,36912,2.2
43.4701,-76.4715,65974,4.8
43.0626,-76.0099,37523,2.8
45.0815,-122.6674,32801,1.9
41.9754,-71.6163,27421,1.8
31.8911,-96.872,888642,49.6
36.8547,-79.4683,71525,2.2
39.2033,-78.219,20269,1.4
38.4671,-77.4558,15079,1.3
43.1835,-88.0967,38134,2.2
42.9418,-87.8636,37438,2.3
42.9169,-88.8538,34241,2.3
37.7394,-121.536,26597,2.4
38.4957,-122.7489,26617,1.3
42.4679,-122.8328,36887,2.3
45.2629,-122.3498,38554,2.6
35.6073,-119.3283,110738,4.6
35.2211,-118.909,47601,2.4
37.0485,-76.7691,4252044,155.6
36.0392,-119.0607,22726,1.1
35.526,-78.6281,62960,5
34.9212,-79.7184,128571,4.9
34.9804,-79.607,117886,4.9
35.3692,-77.4538,85277,4.9
33.914,-118.0487,21674,1.3
33.9124,-118.0487,20615,1.2
39.3839,-119.7467,60012,5.5
42.1269,-72.3322,45653,3
42.1733,-71.4536,63522,2.4
41.7132,-70.987,50855,3.2
35.4873,-78.1922,84590,5
35.8786,-80.5428,99856,5
35.3172,-81.9274,54806,3
35.328,-81.6219,44287,3
34.9041,-77.7842,35225,1.5
35.2208,-81.3279,65133,3
34.8609,-79.1433,89983,5
40.4866,-74.8524,150642,8
40.4811,-74.4959,38163,3.8
43.645,-76.153,40471,2.4
36.1419,-120.1327,185941,10
34.7129,-118.2905,47905,1.5
32.1299,-103.1384,289614,9.9
34.7119,-118.292,24851,1.5
33.6995,-101.9682,110557,4.4
41.7695,-70.5206,20643,1.2
42.1403,-72.5383,66003,3.2
37.0419,-93.3399,154264,7.9
35.5556,-80.3859,88818,4.9
35.5572,-79.1968,91818,6.5
34.5075,-79.137,86625,6.5
36.2689,-76.2993,85638,3.1
34.9072,-77.782,86993,4.9
35.8976,-78.1471,938609,50.2
35.3191,-81.6237,58310,4
40.2563,-74.4432,162394,10.6
43.1666,-75.3913,42008,1.9
43.1683,-75.4037,40205,1.9
41.3446,-74.5612,20888,2
42.9115,-73.2183,34869,2.2
45.2106,-91.4333,66329,2.5
35.9961,-120.1519,382739,15.8
42.3388,-89.1983,62304,2
42.1705,-72.1997,320427,5
42.5823,-72.2939,50958,2
42.5892,-73.1293,22764,2
35.4344,-77.9902,91028,4.9
36.2487,-78.3483,84027,5
35.6583,-82.7106,52658,3.6
35.4267,-78.402,85676,5
36.3698,-78.4134,96117,5
35.3689,-82.359,33990,1.5
34.6961,-79.2172,80173,6.5
35.1689,-106.6001,45526,2
43.0425,-74.2505,47142,4
42.7407,-77.0741,97847,5
40.5632,-77.3803,348148,20
36.5053,-119.5401,63991,3.7
34.4158,-117.4698,29748,1.5
35.4507,-119.127,491966,20
41.5392,-89.1482,39135,2
38.926,-91.1423,7525136,139
40.8198,-74.4112,18282,1.7
29.6376,-82.8432,1874151,74.9
42.1647,-88.4634,26579,1.9
42.1857,-88.4087,18976,1.3
38.3194,-86.9679,35212,2
38.6531,-87.209,69261,4
42.2271,-71.8695,9759,1
42.2023,-72.3134,54426,3.5
42.4258,-73.345,39446,2
37.7563,-90.4259,45375,2.5
35.38,-81.8136,83884,4.9
35.4118,-78.6038,82752,4.3
35.7288,-79.7482,104093,5
35.2547,-78.3684,125436,5
39.4087,-75.2216,62340,3.8
43.1714,-77.392,53424,3.4
41.3793,-74.2637,42097,2
41.5623,-74.3461,34653,2
44.9337,-73.6691,43250,2
42.1404,-76.2843,68782,5
41.796,-71.7882,45293,2
41.4327,-71.8048,157811,2.5
33.995,-79.6053,44772,2
31.2857,-96.8773,129289,5.3
33.6566,-97.1489,101759,5.2
38.9297,-78.1801,51913,2.5
36.709,-120.4144,1128758,50
33.7642,-118.2882,20491,2.3
39.0477,-108.4188,27287,1.5
45.1296,-122.8996,42561,2.2
33.4752,-91.3577,2565309,100
35.4696,-93.4449,32416,2.2
38.6645,-75.3992,49184,3
27.5659,-80.6411,1426674,74.5
31.7886,-84.4579,45082,1.7
42.4529,-89.6367,57060,2
38.7496,-88.5471,5539641,250
42.5895,-70.9093,32581,2
42.2635,-71.9781,47389,2
39.1193,-76.9606,27083,2
47.8696,-96.3196,11950,1
44.2207,-93.4557,20604,1
44.7249,-94.4959,25177,1
35.783,-77.8479,792498,40
36.0083,-77.8082,40770,2
35.0599,-77.8267,81741,4.8
34.3245,-78.7924,69004,5
36.0611,-77.7505,99570,4
36.2761,-76.6467,108997,5
41.1992,-96.375,1370216,81
39.3733,-121.6815,55563,2.5
35.6476,-119.7163,27556,1.5
34.5498,-117.4667,22297,1.5
33.7981,-117.0172,48657,1.3
37.361,-108.5246,43267,2.2
42.9004,-115.1919,934089,40
35.7824,-114.9937,1659898,48
41.5827,-71.9016,16786,1
34.5489,-117.4674,22163,1.5
41.7636,-72.5579,14724,1
41.7635,-72.5629,17079,1
41.3979,-72.0773,16683,1
41.6557,-72.16,40200,1
30.3765,-83.1702,161011,8.8
28.8976,-81.3295,1022684,74.5
31.8229,-84.3813,36846,1.9
33.3634,-82.0218,26207,2.3
42.4816,-92.458,27875,1.5
40.0817,-88.2441,68099,4.7
42.1645,-88.3823,16698,1.5
40.0452,-85.0514,1006953,200
42.2278,-71.8736,41313,1.9
42.5621,-71.756,41524,2
42.4883,-73.2421,72476,5.8
42.2444,-73.3672,45901,2
42.4336,-73.3361,32574,2
42.2982,-73.2286,29486,1.9
42.0452,-72.436,62961,3.2
41.6791,-70.8358,72840,4.8
42.2222,-72.5087,15229,2.5
42.5507,-71.5092,67486,4
42.0384,-72.4485,131739,3.5
