Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,233987,-,-,-,33.89,-116.54,-8,207,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Surface Albedo,Wind Direction,Wind Speed,Temperature
2016,3,8,8,30,95,798,469,0.28,349,4.5,17.400000000000002
2016,3,8,9,30,108,882,655,0.28,353,4.1000000000000005,19.8
2016,3,8,10,30,115,929,789,0.28,349,3.8000000000000003,21.6
2016,3,8,11,30,116,951,857,0.28,344,3.6,22.8
2016,3,8,12,30,114,955,855,0.28,339,3.4000000000000004,23.400000000000002
2016,3,8,13,30,110,936,781,0.28,334,3.4000000000000004,23.5
2016,3,8,14,30,105,885,641,0.28,328,3.6,23
2016,3,8,15,30,90,800,452,0.28,322,3.3000000000000003,21.8
2016,3,8,16,30,65,640,234,0.28,316,2.1,18.6
2016,3,8,17,30,23,209,35,0.28,309,1.3,15
2016,3,8,18,30,0,0,0,0.28,302,1.2000000000000002,13.4
2016,3,8,19,30,0,0,0,0.28,298,1.2000000000000002,12.600000000000001
2016,3,8,20,30,0,0,0,0.28,294,1.1,12
2016,3,8,21,30,0,0,0,0.28,291,1.1,11.3
2016,3,8,22,30,0,0,0,0.28,292,1.1,10.8
2016,3,8,23,30,0,0,0,0.28,294,1.2000000000000002,10.600000000000001
2016,3,9,0,30,0,0,0,0.28,295,1.2000000000000002,10.5
2016,3,9,1,30,0,0,0,0.28,297,1.3,10.3
2016,3,9,2,30,0,0,0,0.28,299,1.2000000000000002,10
2016,3,9,3,30,0,0,0,0.28,304,1.2000000000000002,9.9
2016,3,9,4,30,0,0,0,0.28,310,1.2000000000000002,9.9
2016,3,9,5,30,0,0,0,0.28,314,1.2000000000000002,11
2016,3,9,6,30,28,305,53,0.28,322,1.4000000000000001,14.5
2016,3,9,7,30,64,672,258,0.28,176,1.7000000000000002,19.1
2016,3,9,8,30,83,820,472,0.28,36,2,22.8
2016,3,9,9,30,95,896,654,0.28,49,2.3000000000000003,25.3
2016,3,9,10,30,102,935,784,0.28,48,2.2,26.900000000000002
2016,3,9,11,30,106,947,848,0.28,47,2,27.900000000000002
2016,3,9,12,30,107,945,843,0.28,43,1.8,28.5
2016,3,9,13,30,181,751,722,0.28,39,1.6,28.5
2016,3,9,14,30,105,860,629,0.28,40,1.5,27.8
2016,3,9,15,30,169,580,433,0.28,43,1.3,26.400000000000002
2016,3,9,16,30,114,370,213,0.28,43,0.9,23.8
2016,3,9,17,30,28,4,28,0.28,35,0.7000000000000001,21.3
2016,3,9,18,30,0,0,0,0.28,18,0.7000000000000001,20.3
2016,3,9,19,30,0,0,0,0.28,183,0.8,19.700000000000003
2016,3,9,20,30,0,0,0,0.28,358,0.9,19.3
2016,3,9,21,30,0,0,0,0.28,355,1,18.900000000000002
2016,3,9,22,30,0,0,0,0.28,349,1.1,18.5
2016,3,9,23,30,0,0,0,0.28,342,1.1,18.1
2016,3,10,0,30,0,0,0,0.28,336,1.1,18
2016,3,10,1,30,0,0,0,0.28,331,1.1,17.900000000000002
2016,3,10,2,30,0,0,0,0.28,328,1,17.7
2016,3,10,3,30,0,0,0,0.28,328,1,17.5
2016,3,10,4,30,0,0,0,0.28,328,1,17.3
2016,3,10,5,30,0,0,0,0.28,327,1,17.5
2016,3,10,6,30,37,1,37,0.28,328,1.1,19.8
2016,3,10,7,30,61,714,271,0.28,168,1.2000000000000002,23.5
2016,3,10,8,30,79,856,489,0.28,9,1.1,26.400000000000002
2016,3,10,9,30,90,928,673,0.28,15,0.8,28.6
2016,3,10,10,30,97,963,805,0.28,27,0.8,30.1
2016,3,10,11,30,103,976,871,0.28,87,0.9,31.1
2016,3,10,12,30,289,721,854,0.28,151,1.3,31.6
2016,3,10,13,30,285,688,783,0.28,169,1.8,31.5
2016,3,10,14,30,97,896,646,0.28,179,2.2,30.700000000000003
2016,3,10,15,30,157,640,450,0.28,185,2.1,28.900000000000002
2016,3,10,16,30,142,94,167,0.28,185,1.5,25.200000000000003
2016,3,10,17,30,30,4,30,0.28,191,1,21.5
2016,3,10,18,30,0,0,0,0.28,212,1,19.6
2016,3,10,19,30,0,0,0,0.28,234,1,18.3
2016,3,10,20,30,0,0,0,0.28,252,1,17.2
2016,3,10,21,30,0,0,0,0.28,264,1,16.400000000000002
2016,3,10,22,30,0,0,0,0.28,270,1,15.9
2016,3,10,23,30,0,0,0,0.28,272,1,15.700000000000001
2016,3,11,0,30,0,0,0,0.28,271,1,15.8
2016,3,11,1,30,0,0,0,0.28,272,1,16
2016,3,11,2,30,0,0,0,0.28,272,1,15.9
2016,3,11,3,30,0,0,0,0.28,271,1.1,15.600000000000001
2016,3,11,4,30,0,0,0,0.28,263,1,15.700000000000001
2016,3,11,5,30,0,0,0,0.28,245,1,16.5
2016,3,11,6,30,47,14,48,0.28,225,0.8,18
2016,3,11,7,30,140,32,150,0.28,210,1.1,20.1
2016,3,11,8,30,15,749,378,0.28,206,2.2,22.3
2016,3,11,9,30,514,0,514,0.28,214,3.5,23.8
2016,3,11,10,30,237,589,672,0.28,224,4.4,24.200000000000003
2016,3,11,11,30,107,967,872,0.28,228,5.1000000000000005,24.1
2016,3,11,12,30,106,962,864,0.28,229,5.7,23.8
2016,3,11,13,30,339,516,715,0.28,230,6.4,22.900000000000002
2016,3,11,14,30,374,149,466,0.28,232,6.800000000000001,21
2016,3,11,15,30,20,0,20,0.28,236,6.7,18.6
2016,3,11,16,30,117,20,122,0.28,243,6.300000000000001,16.3
2016,3,11,17,30,16,0,16,0.28,253,5.7,14.4
2016,3,11,18,30,0,0,0,0.28,260,5.300000000000001,12.8
2016,3,11,19,30,0,0,0,0.28,261,4.800000000000001,11.700000000000001
2016,3,11,20,30,0,0,0,0.28,260,4.3,11.3
2016,3,11,21,30,0,0,0,0.28,260,4.1000000000000005,11.100000000000001
2016,3,11,22,30,0,0,0,0.28,260,3.9000000000000004,11.100000000000001
2016,3,11,23,30,0,0,0,0.28,263,3.8000000000000003,11
2016,3,12,0,30,0,0,0,0.28,266,3.6,10.8
2016,3,12,1,30,0,0,0,0.28,269,3.2,10.4
2016,3,12,2,30,0,0,0,0.28,272,3,10
2016,3,12,3,30,0,0,0,0.28,276,2.9000000000000004,9.600000000000001
2016,3,12,4,30,0,0,0,0.28,279,2.6,9.1
2016,3,12,5,30,0,0,0,0.28,280,2.5,9.200000000000001
2016,3,12,6,30,36,259,61,0.28,283,3.1,10.700000000000001
2016,3,12,7,30,80,622,268,0.28,290,3.7,13.3
2016,3,12,8,30,103,781,485,0.28,299,3.6,16.1
2016,3,12,9,30,118,862,669,0.28,305,3,18.7
2016,3,12,10,30,128,904,800,0.28,305,2.6,20.8
2016,3,12,11,30,132,922,866,0.28,296,2.4000000000000004,22.3
2016,3,12,12,30,132,921,861,0.28,281,2.4000000000000004,23.1
2016,3,12,13,30,127,895,782,0.28,268,2.6,23.3
2016,3,12,14,30,114,856,645,0.28,260,2.7,22.8
2016,3,12,15,30,98,767,454,0.28,257,2.8000000000000003,21.3
2016,3,12,16,30,144,291,224,0.28,257,2.5,18.400000000000002
2016,3,12,17,30,26,187,39,0.28,259,2.1,15.100000000000001
2016,3,12,18,30,0,0,0,0.28,266,2.1,13.200000000000001
2016,3,12,19,30,0,0,0,0.28,277,2.4000000000000004,12.3
2016,3,12,20,30,0,0,0,0.28,288,2.8000000000000003,11.8
2016,3,12,21,30,0,0,0,0.28,291,2.9000000000000004,11.3
2016,3,12,22,30,0,0,0,0.28,288,2.4000000000000004,10.8
2016,3,12,23,30,0,0,0,0.28,286,2.2,10.3
2016,3,13,0,30,0,0,0,0.28,286,2.1,10
2016,3,13,1,30,0,0,0,0.28,285,2,9.700000000000001
2016,3,13,2,30,0,0,0,0.28,285,1.9000000000000001,9.4
2016,3,13,3,30,0,0,0,0.28,286,1.7000000000000002,9.1
2016,3,13,4,30,0,0,0,0.28,287,1.5,8.8
2016,3,13,5,30,0,0,0,0.28,287,1.7000000000000002,9.5
2016,3,13,6,30,36,294,66,0.28,287,2.5,11.9
2016,3,13,7,30,75,644,274,0.28,281,2.8000000000000003,15.200000000000001
2016,3,13,8,30,95,798,488,0.28,265,2.5,18.5
2016,3,13,9,30,113,861,667,0.28,250,2.5,21.1
2016,3,13,10,30,129,883,789,0.28,250,3,22.700000000000003
2016,3,13,11,30,365,550,805,0.28,259,3.5,23.3
2016,3,13,12,30,220,702,778,0.28,265,3.9000000000000004,23.3
2016,3,13,13,30,267,581,694,0.28,267,4.2,22.900000000000002
2016,3,13,14,30,312,217,448,0.28,269,4.5,22.1
2016,3,13,15,30,228,225,333,0.28,273,4.7,20.6
2016,3,13,16,30,139,315,227,0.28,275,4.5,18.3
2016,3,13,17,30,26,207,41,0.28,272,3.9000000000000004,15.9
2016,3,13,18,30,0,0,0,0.28,271,3.7,14.5
2016,3,13,19,30,0,0,0,0.28,272,3.8000000000000003,14
2016,3,13,20,30,0,0,0,0.28,272,3.7,13.9
2016,3,13,21,30,0,0,0,0.28,273,3.6,13.700000000000001
2016,3,13,22,30,0,0,0,0.28,272,3.4000000000000004,13.4
2016,3,13,23,30,0,0,0,0.28,271,3.3000000000000003,13.200000000000001
2016,3,14,0,30,0,0,0,0.28,271,3.3000000000000003,13
2016,3,14,1,30,0,0,0,0.28,271,3.2,12.9
2016,3,14,2,30,0,0,0,0.28,271,3.1,12.8
2016,3,14,3,30,0,0,0,0.28,271,3.1,12.700000000000001
2016,3,14,4,30,0,0,0,0.28,272,3.1,12.700000000000001
2016,3,14,5,30,0,0,0,0.28,274,3.2,13.100000000000001
2016,3,14,6,30,50,9,51,0.28,277,3.9000000000000004,14.4
2016,3,14,7,30,91,552,264,0.28,282,4.6000000000000005,16.400000000000002
2016,3,14,8,30,269,301,419,0.28,288,4.800000000000001,18.7
2016,3,14,9,30,131,813,657,0.28,292,4.7,21.200000000000003
2016,3,14,10,30,132,877,791,0.28,295,4.6000000000000005,23.3
2016,3,14,11,30,127,910,858,0.28,297,4.5,24.900000000000002
2016,3,14,12,30,120,919,855,0.28,298,4.4,25.900000000000002
2016,3,14,13,30,114,905,783,0.28,300,4.3,26.200000000000003
2016,3,14,14,30,101,871,648,0.28,302,4.1000000000000005,25.8
2016,3,14,15,30,145,652,452,0.28,303,3.7,24.6
2016,3,14,16,30,144,240,211,0.28,302,2.5,21.700000000000003
2016,3,14,17,30,31,0,31,0.28,302,1.4000000000000001,18.2
2016,3,14,18,30,0,0,0,0.28,301,1.3,16.400000000000002
2016,3,14,19,30,0,0,0,0.28,300,1.3,15.3
2016,3,14,20,30,0,0,0,0.28,298,1.3,14.5
2016,3,14,21,30,0,0,0,0.28,299,1.2000000000000002,13.8
2016,3,14,22,30,0,0,0,0.28,304,1.1,13.3
2016,3,14,23,30,0,0,0,0.28,311,1.1,13
2016,3,15,0,30,0,0,0,0.28,318,1.1,12.8
2016,3,15,1,30,0,0,0,0.28,325,1.2000000000000002,12.8
2016,3,15,2,30,0,0,0,0.28,331,1.2000000000000002,13
2016,3,15,3,30,0,0,0,0.28,332,1.2000000000000002,13.600000000000001
2016,3,15,4,30,0,0,0,0.28,331,1.1,14.200000000000001
2016,3,15,5,30,0,0,0,0.28,330,1,15.4
2016,3,15,6,30,52,2,52,0.28,335,1.4000000000000001,18.400000000000002
2016,3,15,7,30,167,268,252,0.28,184,2,22.1
2016,3,15,8,30,169,632,487,0.28,58,2.6,24.900000000000002
2016,3,15,9,30,115,861,677,0.28,96,3.1,27
2016,3,15,10,30,310,644,798,0.28,110,3.1,28.3
2016,3,15,11,30,133,904,864,0.28,120,2.9000000000000004,29.200000000000003
2016,3,15,12,30,134,901,857,0.28,126,2.7,29.700000000000003
2016,3,15,13,30,139,860,778,0.28,128,2.4000000000000004,29.700000000000003
2016,3,15,14,30,124,816,639,0.28,131,2.1,29.200000000000003
2016,3,15,15,30,103,740,454,0.28,134,1.8,28
2016,3,15,16,30,76,580,241,0.28,133,1.2000000000000002,25.200000000000003
2016,3,15,17,30,29,199,44,0.28,130,0.8,22.6
2016,3,15,18,30,0,0,0,0.28,129,0.7000000000000001,21.8
2016,3,15,19,30,0,0,0,0.28,128,0.5,21.5
2016,3,15,20,30,0,0,0,0.28,104,0.5,21.1
2016,3,15,21,30,0,0,0,0.28,54,0.6000000000000001,20.400000000000002
2016,3,15,22,30,0,0,0,0.28,21,0.8,19.5
2016,3,15,23,30,0,0,0,0.28,15,1,18.7
2016,3,16,0,30,0,0,0,0.28,8,1.1,18.1
2016,3,16,1,30,0,0,0,0.28,180,1.2000000000000002,17.7
2016,3,16,2,30,0,0,0,0.28,356,1.2000000000000002,17.400000000000002
2016,3,16,3,30,0,0,0,0.28,355,1.3,17
2016,3,16,4,30,0,0,0,0.28,355,1.4000000000000001,16.5
2016,3,16,5,30,0,0,0,0.28,354,1.3,16.7
2016,3,16,6,30,40,314,77,0.28,354,1.6,19.8
2016,3,16,7,30,80,654,291,0.28,195,2.5,24
2016,3,16,8,30,102,800,508,0.28,44,3,26.5
2016,3,16,9,30,116,875,690,0.28,58,3,28.1
2016,3,16,10,30,125,913,820,0.28,66,2.8000000000000003,29.3
2016,3,16,11,30,129,930,884,0.28,69,2.6,30.1
2016,3,16,12,30,129,924,875,0.28,67,2.4000000000000004,30.5
2016,3,16,13,30,115,922,803,0.28,63,2.2,30.5
2016,3,16,14,30,106,879,663,0.28,59,1.9000000000000001,30
2016,3,16,15,30,92,799,473,0.28,56,1.6,28.8
2016,3,16,16,30,70,638,254,0.28,54,1,25.900000000000002
2016,3,16,17,30,29,246,49,0.28,49,0.8,23.200000000000003
2016,3,16,18,30,0,0,0,0.28,29,0.8,22.3
2016,3,16,19,30,0,0,0,0.28,181,0.9,21.700000000000003
2016,3,16,20,30,0,0,0,0.28,338,1,21
2016,3,16,21,30,0,0,0,0.28,326,1.1,20
2016,3,16,22,30,0,0,0,0.28,321,1.1,19.200000000000003
2016,3,16,23,30,0,0,0,0.28,317,1.2000000000000002,18.6
2016,3,17,0,30,0,0,0,0.28,313,1.2000000000000002,18.2
2016,3,17,1,30,0,0,0,0.28,309,1.1,17.900000000000002
2016,3,17,2,30,0,0,0,0.28,308,1.1,17.7
2016,3,17,3,30,0,0,0,0.28,310,1.1,17.7
2016,3,17,4,30,0,0,0,0.28,315,1.1,17.6
2016,3,17,5,30,0,0,0,0.28,321,1,18.3
2016,3,17,6,30,38,376,83,0.28,326,1.2000000000000002,21
2016,3,17,7,30,72,693,299,0.28,166,1.3,24.8
2016,3,17,8,30,90,830,515,0.28,7,1,27.700000000000003
2016,3,17,9,30,102,899,697,0.28,6,0.9,29.5
2016,3,17,10,30,110,935,826,0.28,171,0.9,30.8
2016,3,17,11,30,114,946,886,0.28,317,1.2000000000000002,31.6
2016,3,17,12,30,117,937,877,0.28,289,1.6,32
2016,3,17,13,30,112,913,796,0.28,281,2.1,31.900000000000002
2016,3,17,14,30,106,863,656,0.28,278,2.6,31.1
2016,3,17,15,30,94,775,466,0.28,278,2.9000000000000004,29.6
2016,3,17,16,30,72,611,249,0.28,278,2.3000000000000003,26.6
2016,3,17,17,30,29,241,49,0.28,282,1.4000000000000001,23
2016,3,17,18,30,0,0,0,0.28,287,1.2000000000000002,20.700000000000003
2016,3,17,19,30,0,0,0,0.28,287,1.2000000000000002,19.6
2016,3,17,20,30,0,0,0,0.28,284,1.2000000000000002,18.7
2016,3,17,21,30,0,0,0,0.28,283,1.3,18
2016,3,17,22,30,0,0,0,0.28,284,1.5,17.400000000000002
2016,3,17,23,30,0,0,0,0.28,287,1.5,16.900000000000002
2016,3,18,0,30,0,0,0,0.28,290,1.5,16.6
2016,3,18,1,30,0,0,0,0.28,293,1.4000000000000001,16.3
2016,3,18,2,30,0,0,0,0.28,295,1.3,16.1
2016,3,18,3,30,0,0,0,0.28,298,1.2000000000000002,16.1
2016,3,18,4,30,0,0,0,0.28,301,1.1,16.1
2016,3,18,5,30,0,0,0,0.28,304,1,17.3
2016,3,18,6,30,39,396,88,0.28,309,1.2000000000000002,20.8
2016,3,18,7,30,72,695,303,0.28,167,0.9,25
2016,3,18,8,30,91,826,519,0.28,61,0.8,28.200000000000003
2016,3,18,9,30,105,893,700,0.28,109,1.4000000000000001,30.200000000000003
2016,3,18,10,30,114,927,828,0.28,123,1.8,31.5
2016,3,18,11,30,120,936,887,0.28,133,2.1,32.300000000000004
2016,3,18,12,30,122,929,879,0.28,142,2.2,32.6
2016,3,18,13,30,109,923,804,0.28,151,2.3000000000000003,32.4
2016,3,18,14,30,102,879,665,0.28,159,2.3000000000000003,31.700000000000003
2016,3,18,15,30,90,796,475,0.28,168,2.2,30.3
2016,3,18,16,30,69,638,257,0.28,176,1.6,27.200000000000003
2016,3,18,17,30,38,2,39,0.28,188,0.9,23.6
2016,3,18,18,30,0,0,0,0.28,220,0.8,21.6
2016,3,18,19,30,0,0,0,0.28,260,0.8,20.5
2016,3,18,20,30,0,0,0,0.28,286,0.8,19.5
2016,3,18,21,30,0,0,0,0.28,299,0.8,18.8
2016,3,18,22,30,0,0,0,0.28,303,0.9,18.3
2016,3,18,23,30,0,0,0,0.28,305,0.9,18
2016,3,19,0,30,0,0,0,0.28,308,0.9,17.8
2016,3,19,1,30,0,0,0,0.28,313,0.9,17.8
2016,3,19,2,30,0,0,0,0.28,319,1,17.8
2016,3,19,3,30,0,0,0,0.28,327,1,17.7
2016,3,19,4,30,0,0,0,0.28,337,0.9,17.5
2016,3,19,5,30,0,0,0,0.28,349,0.9,18.400000000000002
2016,3,19,6,30,40,400,92,0.28,186,1.1,21.3
2016,3,19,7,30,75,691,307,0.28,46,1.5,25.200000000000003
2016,3,19,8,30,96,817,522,0.28,93,1.8,28.400000000000002
2016,3,19,9,30,112,881,703,0.28,118,2.2,30.6
2016,3,19,10,30,123,909,827,0.28,131,2.5,31.700000000000003
2016,3,19,11,30,133,916,888,0.28,140,2.7,32.5
2016,3,19,12,30,134,909,878,0.28,147,2.8000000000000003,32.800000000000004
2016,3,19,13,30,125,896,803,0.28,155,2.8000000000000003,32.6
2016,3,19,14,30,208,689,652,0.28,162,2.8000000000000003,31.900000000000002
2016,3,19,15,30,97,779,476,0.28,169,2.6,30.400000000000002
2016,3,19,16,30,126,411,248,0.28,174,1.8,27.200000000000003
2016,3,19,17,30,43,9,44,0.28,185,1,23.400000000000002
2016,3,19,18,30,0,0,0,0.28,206,0.9,21.400000000000002
2016,3,19,19,30,0,0,0,0.28,227,0.9,20.6
2016,3,19,20,30,0,0,0,0.28,241,0.9,19.900000000000002
2016,3,19,21,30,0,0,0,0.28,250,0.9,19.5
2016,3,19,22,30,0,0,0,0.28,259,0.9,19
2016,3,19,23,30,0,0,0,0.28,268,1,18.5
2016,3,20,0,30,0,0,0,0.28,274,1,17.8
2016,3,20,1,30,0,0,0,0.28,277,1,17.1
2016,3,20,2,30,0,0,0,0.28,278,1,16.6
2016,3,20,3,30,0,0,0,0.28,281,1,16.400000000000002
2016,3,20,4,30,0,0,0,0.28,282,1,16.5
2016,3,20,5,30,0,0,0,0.28,279,0.9,17.5
2016,3,20,6,30,71,12,73,0.28,275,1,20.5
2016,3,20,7,30,165,373,293,0.28,237,1.2000000000000002,24.5
2016,3,20,8,30,82,884,547,0.28,196,1.5,27.900000000000002
2016,3,20,9,30,256,641,689,0.28,193,2,30.200000000000003
2016,3,20,10,30,338,609,812,0.28,198,2.5,31.700000000000003
2016,3,20,11,30,108,984,923,0.28,205,2.9000000000000004,32.7
2016,3,20,12,30,215,807,879,0.28,215,3.2,33
2016,3,20,13,30,113,942,829,0.28,226,3.5,32.7
2016,3,20,14,30,330,433,610,0.28,234,3.6,31.700000000000003
2016,3,20,15,30,188,515,440,0.28,241,3.5,29.900000000000002
2016,3,20,16,30,142,292,230,0.28,247,2.6,26.5
2016,3,20,17,30,48,15,49,0.28,255,1.6,22.3
2016,3,20,18,30,0,0,0,0.28,264,1.4000000000000001,19.5
2016,3,20,19,30,0,0,0,0.28,272,1.4000000000000001,17.900000000000002
2016,3,20,20,30,0,0,0,0.28,274,1.5,16.900000000000002
2016,3,20,21,30,0,0,0,0.28,274,1.7000000000000002,16.3
2016,3,20,22,30,0,0,0,0.28,274,1.7000000000000002,16.2
2016,3,20,23,30,0,0,0,0.28,275,1.8,16
2016,3,21,0,30,0,0,0,0.28,276,1.7000000000000002,15.5
2016,3,21,1,30,0,0,0,0.28,276,1.5,14.700000000000001
2016,3,21,2,30,0,0,0,0.28,275,1.4000000000000001,14.100000000000001
2016,3,21,3,30,0,0,0,0.28,275,1.4000000000000001,13.9
2016,3,21,4,30,0,0,0,0.28,275,1.4000000000000001,14.100000000000001
2016,3,21,5,30,0,0,0,0.28,278,1.6,15.100000000000001
2016,3,21,6,30,59,7,60,0.28,280,2.1,17.3
2016,3,21,7,30,110,10,114,0.28,281,2.5,19.900000000000002
2016,3,21,8,30,198,20,208,0.28,278,2.8000000000000003,22.700000000000003
2016,3,21,9,30,304,342,536,0.28,263,3.1,25.900000000000002
2016,3,21,10,30,377,159,501,0.28,248,3.7,28.200000000000003
2016,3,21,11,30,413,74,475,0.28,244,4.4,29
2016,3,21,12,30,425,117,522,0.28,247,5,28.8
2016,3,21,13,30,254,554,677,0.28,252,5.300000000000001,27.8
2016,3,21,14,30,294,394,550,0.28,256,5.300000000000001,26.200000000000003
2016,3,21,15,30,202,461,429,0.28,259,5.1000000000000005,24
2016,3,21,16,30,131,443,265,0.28,261,4.7,21.400000000000002
2016,3,21,17,30,50,16,51,0.28,263,4.4,19
2016,3,21,18,30,0,0,0,0.28,265,4.5,17.400000000000002
2016,3,21,19,30,0,0,0,0.28,267,4.4,16.2
2016,3,21,20,30,0,0,0,0.28,271,4.2,15.200000000000001
2016,3,21,21,30,0,0,0,0.28,273,3.9000000000000004,14.5
2016,3,21,22,30,0,0,0,0.28,272,3.6,14
2016,3,21,23,30,0,0,0,0.28,269,3.2,13.600000000000001
2016,3,22,0,30,0,0,0,0.28,266,2.9000000000000004,13.3
2016,3,22,1,30,0,0,0,0.28,265,3.1,13.200000000000001
2016,3,22,2,30,0,0,0,0.28,265,3.1,13
2016,3,22,3,30,0,0,0,0.28,266,3,12.8
2016,3,22,4,30,0,0,0,0.28,269,2.9000000000000004,12.700000000000001
2016,3,22,5,30,0,0,0,0.28,277,3.3000000000000003,13.100000000000001
2016,3,22,6,30,49,381,104,0.28,285,4.3,14.4
2016,3,22,7,30,75,719,328,0.28,289,5,16.400000000000002
2016,3,22,8,30,289,307,454,0.28,292,5.300000000000001,18.7
2016,3,22,9,30,394,293,595,0.28,295,5.5,20.700000000000003
2016,3,22,10,30,280,748,868,0.28,297,5.4,22.200000000000003
2016,3,22,11,30,292,759,926,0.28,298,5.300000000000001,23.200000000000003
2016,3,22,12,30,320,558,782,0.28,298,5.300000000000001,23.900000000000002
2016,3,22,13,30,458,289,680,0.28,296,5.2,24.1
2016,3,22,14,30,238,535,588,0.28,292,5,23.700000000000003
2016,3,22,15,30,298,190,392,0.28,289,4.800000000000001,22.700000000000003
2016,3,22,16,30,118,504,272,0.28,287,3.8000000000000003,20.5
2016,3,22,17,30,50,28,53,0.28,290,2.5,17.3
2016,3,22,18,30,0,0,0,0.28,295,1.9000000000000001,14.9
2016,3,22,19,30,0,0,0,0.28,302,1.7000000000000002,13.600000000000001
2016,3,22,20,30,0,0,0,0.28,307,1.6,12.600000000000001
2016,3,22,21,30,0,0,0,0.28,311,1.5,11.9
2016,3,22,22,30,0,0,0,0.28,315,1.5,11.4
2016,3,22,23,30,0,0,0,0.28,327,1.6,11
2016,3,23,0,30,0,0,0,0.28,343,2.1,10.9
2016,3,23,1,30,0,0,0,0.28,347,2.5,10.8
2016,3,23,2,30,0,0,0,0.28,344,2.7,10.5
2016,3,23,3,30,0,0,0,0.28,341,2.7,10
2016,3,23,4,30,0,0,0,0.28,341,2.8000000000000003,9.700000000000001
2016,3,23,5,30,0,0,0,0.28,342,3.3000000000000003,10.700000000000001
2016,3,23,6,30,37,568,122,0.28,172,4.4,13.700000000000001
2016,3,23,7,30,61,818,352,0.28,8,5.2,16.6
2016,3,23,8,30,302,286,457,0.28,18,5.2,18.900000000000002
2016,3,23,9,30,265,704,750,0.28,24,4.7,20.8
2016,3,23,10,30,273,762,875,0.28,25,4.3,22.5
2016,3,23,11,30,271,785,931,0.28,23,3.9000000000000004,23.8
2016,3,23,12,30,273,781,923,0.28,18,3.6,24.700000000000003
2016,3,23,13,30,277,744,850,0.28,12,3.4000000000000004,25
2016,3,23,14,30,263,508,596,0.28,7,3.3000000000000003,24.700000000000003
2016,3,23,15,30,235,318,393,0.28,2,3.1,23.8
2016,3,23,16,30,137,320,235,0.28,178,2.1,21.200000000000003
2016,3,23,17,30,46,2,46,0.28,351,1.2000000000000002,18
2016,3,23,18,30,0,0,0,0.28,343,1.2000000000000002,16.400000000000002
2016,3,23,19,30,0,0,0,0.28,338,1.2000000000000002,15.700000000000001
2016,3,23,20,30,0,0,0,0.28,334,1.2000000000000002,15
2016,3,23,21,30,0,0,0,0.28,331,1.2000000000000002,14.5
2016,3,23,22,30,0,0,0,0.28,330,1.3,13.9
2016,3,23,23,30,0,0,0,0.28,331,1.3,13.4
2016,3,24,0,30,0,0,0,0.28,331,1.3,13.200000000000001
2016,3,24,1,30,0,0,0,0.28,328,1.3,13.200000000000001
2016,3,24,2,30,0,0,0,0.28,325,1.4000000000000001,13.200000000000001
2016,3,24,3,30,0,0,0,0.28,324,1.4000000000000001,13.100000000000001
2016,3,24,4,30,0,0,0,0.28,326,1.4000000000000001,13.100000000000001
2016,3,24,5,30,0,0,0,0.28,329,1.3,14.4
2016,3,24,6,30,45,460,116,0.28,338,1.6,18
2016,3,24,7,30,207,165,266,0.28,179,2.2,22
2016,3,24,8,30,310,262,453,0.28,15,2.3000000000000003,24.5
2016,3,24,9,30,106,917,741,0.28,18,1.9000000000000001,26.3
2016,3,24,10,30,391,508,794,0.28,16,1.7000000000000002,27.900000000000002
2016,3,24,11,30,289,756,926,0.28,8,1.7000000000000002,29.1
2016,3,24,12,30,287,756,919,0.28,177,1.9000000000000001,29.8
2016,3,24,13,30,115,943,844,0.28,348,2.2,29.900000000000002
2016,3,24,14,30,109,895,699,0.28,339,2.3000000000000003,29.400000000000002
2016,3,24,15,30,100,801,501,0.28,333,2.3000000000000003,28.200000000000003
2016,3,24,16,30,161,335,265,0.28,336,1.6,25.200000000000003
2016,3,24,17,30,54,23,56,0.28,344,0.9,21.400000000000002
2016,3,24,18,30,0,0,0,0.28,337,0.8,19.5
2016,3,24,19,30,0,0,0,0.28,308,0.7000000000000001,18.8
2016,3,24,20,30,0,0,0,0.28,288,0.7000000000000001,18.1
2016,3,24,21,30,0,0,0,0.28,287,0.9,17.400000000000002
