Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,323705,-,-,-,33.45,-112.06,0,334,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Clearsky DNI,DHI,DNI,GHI,Temperature,Solar Zenith Angle,Surface Albedo
2023,2,20,2,30,0,0,0,0,14,106.02,0.17
2023,2,20,3,30,0,0,0,0,13.100000000000001,118.51,0.17
2023,2,20,4,30,0,0,0,0,12.4,130.8,0.17
2023,2,20,5,30,0,0,0,0,12.200000000000001,142.38,0.17
2023,2,20,6,30,0,0,0,0,12.4,152.13,0.17
2023,2,20,7,30,0,0,0,0,12.700000000000001,157.36,0.17
2023,2,20,8,30,0,0,0,0,12.9,154.96,0.17
2023,2,20,9,30,0,0,0,0,12.8,146.57,0.17
2023,2,20,10,30,0,0,0,0,12.700000000000001,135.51,0.17
2023,2,20,11,30,0,0,0,0,12.600000000000001,123.41,0.17
2023,2,20,12,30,0,0,0,0,12.4,110.94,0.17
2023,2,20,13,30,0,0,0,0,12.600000000000001,98.45,0.17
2023,2,20,14,30,228,16,0,16,14.200000000000001,86.01,0.17
2023,2,20,15,30,621,115,254,183,17.1,74.39,0.17
2023,2,20,16,30,779,83,779,430,19.5,63.57,0.17
2023,2,20,17,30,865,92,865,597,21.3,54.27,0.17
2023,2,20,18,30,914,94,914,712,22.5,47.46,0.17
2023,2,20,19,30,926,98,926,760,23.200000000000003,44.34,0.17
2023,2,20,20,30,882,115,882,731,23.400000000000002,45.69,0.17
2023,2,20,21,30,800,132,800,634,23.200000000000003,51.15,0.17
2023,2,20,22,30,736,183,471,421,22.700000000000003,59.58,0.17
2023,2,20,23,30,613,127,6,129,21.400000000000002,69.87,0.17
2023,2,21,0,30,345,37,0,37,19.8,81.26,0.17
2023,2,21,1,30,0,0,0,0,19,93.43,0.17
2023,2,21,2,30,0,0,0,0,18.7,105.85000000000001,0.17
2023,2,21,3,30,0,0,0,0,18.3,118.34,0.17
2023,2,21,4,30,0,0,0,0,17.8,130.61,0.17
2023,2,21,5,30,0,0,0,0,17.3,142.16,0.17
2023,2,21,6,30,0,0,0,0,16.7,151.85,0.17
2023,2,21,7,30,0,0,0,0,16,157,0.17
2023,2,21,8,30,0,0,0,0,15.200000000000001,154.62,0.17
2023,2,21,9,30,0,0,0,0,14.5,146.29,0.17
2023,2,21,10,30,0,0,0,0,13.8,135.27,0.17
2023,2,21,11,30,0,0,0,0,12.600000000000001,123.19,0.17
2023,2,21,12,30,0,0,0,0,11.3,110.73,0.17
2023,2,21,13,30,0,0,0,0,11,98.24000000000001,0.17
2023,2,21,14,30,187,20,0,20,12.600000000000001,85.79,0.17
2023,2,21,15,30,561,72,1,72,15,74.14,0.17
2023,2,21,16,30,713,55,0,55,17.1,63.29,0.17
2023,2,21,17,30,791,235,24,249,18.5,53.96,0.17
2023,2,21,18,30,845,231,10,238,19.3,47.11,0.17
2023,2,21,19,30,878,265,101,338,20,43.980000000000004,0.17
2023,2,21,20,30,884,360,352,607,20.200000000000003,45.34,0.17
2023,2,21,21,30,854,295,371,529,20,50.84,0.17
2023,2,21,22,30,780,259,148,335,19.400000000000002,59.32,0.17
2023,2,21,23,30,635,140,117,181,17.900000000000002,69.65,0.17
2023,2,22,0,30,350,63,205,95,16,81.06,0.16
2023,2,22,1,30,0,0,0,0,14.5,93.26,0.16
2023,2,22,2,30,0,0,0,0,13.5,105.68,0.16
2023,2,22,3,30,0,0,0,0,12.700000000000001,118.17,0.16
2023,2,22,4,30,0,0,0,0,12.100000000000001,130.42000000000002,0.16
2023,2,22,5,30,0,0,0,0,11.4,141.94,0.16
2023,2,22,6,30,0,0,0,0,10.700000000000001,151.56,0.16
2023,2,22,7,30,0,0,0,0,10.100000000000001,156.64000000000001,0.16
2023,2,22,8,30,0,0,0,0,9.700000000000001,154.28,0.16
2023,2,22,9,30,0,0,0,0,9.700000000000001,146,0.16
2023,2,22,10,30,0,0,0,0,10.200000000000001,135.02,0.16
2023,2,22,11,30,0,0,0,0,10.4,122.96000000000001,0.16
2023,2,22,12,30,0,0,0,0,9.5,110.51,0.16
2023,2,22,13,30,0,0,0,0,8.200000000000001,98.02,0.16
2023,2,22,14,30,89,18,0,18,8.200000000000001,85.56,0.16
2023,2,22,15,30,479,84,7,86,9.1,73.89,0.16
2023,2,22,16,30,682,129,682,439,10.200000000000001,63.01,0.16
2023,2,22,17,30,765,177,676,578,11.3,53.64,0.16
2023,2,22,18,30,792,208,679,673,12.100000000000001,46.76,0.16
2023,2,22,19,30,799,256,71,307,12.700000000000001,43.61,0.16
2023,2,22,20,30,786,311,435,619,12.9,45,0.16
2023,2,22,21,30,770,299,309,495,12.9,50.54,0.16
2023,2,22,22,30,733,242,210,350,12.600000000000001,59.06,0.16
2023,2,22,23,30,607,150,106,187,11.600000000000001,69.43,0.16
2023,2,23,0,30,314,85,25,89,9.8,80.87,0.16
2023,2,23,1,30,0,0,0,0,7.9,93.08,0.16
2023,2,23,2,30,0,0,0,0,6.4,105.51,0.16
2023,2,23,3,30,0,0,0,0,5.300000000000001,118,0.16
2023,2,23,4,30,0,0,0,0,4.7,130.24,0.16
2023,2,23,5,30,0,0,0,0,4.3,141.71,0.16
2023,2,23,6,30,0,0,0,0,4.1000000000000005,151.27,0.16
2023,2,23,7,30,0,0,0,0,4.1000000000000005,156.28,0.16
2023,2,23,8,30,0,0,0,0,4.1000000000000005,153.93,0.16
2023,2,23,9,30,0,0,0,0,4.1000000000000005,145.71,0.16
2023,2,23,10,30,0,0,0,0,4.2,134.77,0.16
2023,2,23,11,30,0,0,0,0,4.3,122.74000000000001,0.16
2023,2,23,12,30,0,0,0,0,4.6000000000000005,110.29,0.16
2023,2,23,13,30,0,0,0,0,5.300000000000001,97.79,0.16
2023,2,23,14,30,271,33,271,55,7.1000000000000005,85.33,0.16
2023,2,23,15,30,670,67,670,256,9.4,73.63,0.16
2023,2,23,16,30,827,84,827,463,11.200000000000001,62.72,0.16
2023,2,23,17,30,905,93,905,634,12.700000000000001,53.32,0.16
2023,2,23,18,30,943,97,943,747,14,46.410000000000004,0.16
2023,2,23,19,30,955,110,933,790,14.9,43.24,0.16
2023,2,23,20,30,948,219,1,220,15.600000000000001,44.65,0.16
2023,2,23,21,30,917,277,84,331,15.9,50.24,0.16
2023,2,23,22,30,852,277,196,379,15.700000000000001,58.81,0.16
2023,2,23,23,30,720,138,56,158,14.3,69.22,0.16
2023,2,24,0,30,435,70,266,113,11.8,80.68,0.16
2023,2,24,1,30,0,0,0,0,9.9,92.91,0.16
2023,2,24,2,30,0,0,0,0,9.200000000000001,105.35000000000001,0.16
2023,2,24,3,30,0,0,0,0,8.4,117.83,0.16
2023,2,24,4,30,0,0,0,0,7.6000000000000005,130.05,0.16
2023,2,24,5,30,0,0,0,0,7,141.49,0.16
2023,2,24,6,30,0,0,0,0,6.9,150.97,0.16
2023,2,24,7,30,0,0,0,0,6.800000000000001,155.92000000000002,0.16
2023,2,24,8,30,0,0,0,0,6.7,153.58,0.16
2023,2,24,9,30,0,0,0,0,6.6000000000000005,145.42000000000002,0.16
2023,2,24,10,30,0,0,0,0,6.300000000000001,134.52,0.16
2023,2,24,11,30,0,0,0,0,5.7,122.5,0.16
2023,2,24,12,30,0,0,0,0,5.1000000000000005,110.06,0.16
2023,2,24,13,30,0,0,0,0,5.800000000000001,97.56,0.16
2023,2,24,14,30,217,36,217,55,8.3,85.09,0.16
2023,2,24,15,30,617,75,617,252,11.4,73.37,0.16
2023,2,24,16,30,791,93,791,459,13.8,62.440000000000005,0.16
2023,2,24,17,30,881,100,881,630,15.600000000000001,52.99,0.16
2023,2,24,18,30,932,99,932,746,17,46.050000000000004,0.16
2023,2,24,19,30,950,100,950,796,18,42.87,0.16
2023,2,24,20,30,943,99,943,774,18.6,44.300000000000004,0.16
2023,2,24,21,30,914,96,914,684,18.8,49.94,0.16
2023,2,24,22,30,860,86,860,535,18.400000000000002,58.550000000000004,0.16
2023,2,24,23,30,747,113,587,323,17.2,69,0.16
2023,2,25,0,30,491,71,298,120,15.5,80.49,0.16
2023,2,25,1,30,0,0,0,0,14.200000000000001,92.74,0.16
2023,2,25,2,30,0,0,0,0,13.5,105.18,0.16
2023,2,25,3,30,0,0,0,0,12.9,117.66,0.16
2023,2,25,4,30,0,0,0,0,12.100000000000001,129.86,0.16
2023,2,25,5,30,0,0,0,0,11.600000000000001,141.26,0.16
2023,2,25,6,30,0,0,0,0,11.3,150.68,0.16
2023,2,25,7,30,0,0,0,0,11.200000000000001,155.56,0.16
2023,2,25,8,30,0,0,0,0,11.200000000000001,153.22,0.16
2023,2,25,9,30,0,0,0,0,11.100000000000001,145.12,0.16
2023,2,25,10,30,0,0,0,0,10.9,134.26,0.16
2023,2,25,11,30,0,0,0,0,10.8,122.26,0.16
2023,2,25,12,30,0,0,0,0,10.700000000000001,109.83,0.16
2023,2,25,13,30,0,0,0,0,10.9,97.33,0.16
2023,2,25,14,30,324,18,0,18,12.100000000000001,84.86,0.16
2023,2,25,15,30,685,31,0,31,13.700000000000001,73.11,0.16
2023,2,25,16,30,829,178,34,194,15.200000000000001,62.14,0.16
2023,2,25,17,30,907,290,164,389,16.400000000000002,52.67,0.16
2023,2,25,18,30,956,330,181,456,17.8,45.69,0.16
2023,2,25,19,30,975,314,456,650,19.400000000000002,42.5,0.16
2023,2,25,20,30,979,90,979,795,20.900000000000002,43.95,0.16
2023,2,25,21,30,958,84,958,705,21.6,49.63,0.16
2023,2,25,22,30,900,79,900,552,21.400000000000002,58.300000000000004,0.16
2023,2,25,23,30,776,70,776,351,19.400000000000002,68.78,0.16
2023,2,26,0,30,502,50,502,134,16,80.31,0.16
2023,2,26,1,30,0,0,0,0,13.600000000000001,92.56,0.16
2023,2,26,2,30,0,0,0,0,12.3,105.01,0.16
2023,2,26,3,30,0,0,0,0,11.100000000000001,117.49000000000001,0.16
2023,2,26,4,30,0,0,0,0,10.9,129.67000000000002,0.16
2023,2,26,5,30,0,0,0,0,11.3,141.03,0.16
2023,2,26,6,30,0,0,0,0,11.8,150.38,0.16
2023,2,26,7,30,0,0,0,0,11.8,155.19,0.16
2023,2,26,8,30,0,0,0,0,11.200000000000001,152.87,0.16
2023,2,26,9,30,0,0,0,0,10.3,144.81,0.16
2023,2,26,10,30,0,0,0,0,9,133.99,0.16
2023,2,26,11,30,0,0,0,0,7.7,122.02,0.16
2023,2,26,12,30,0,0,0,0,6.6000000000000005,109.60000000000001,0.16
2023,2,26,13,30,0,0,0,0,6.6000000000000005,97.09,0.16
2023,2,26,14,30,288,19,0,19,7.300000000000001,84.61,0.16
2023,2,26,15,30,642,123,64,142,8.1,72.84,0.16
2023,2,26,16,30,812,172,48,195,9.4,61.85,0.16
2023,2,26,17,30,895,279,62,317,10.700000000000001,52.34,0.16
2023,2,26,18,30,925,69,0,69,11.600000000000001,45.32,0.16
2023,2,26,19,30,941,133,894,796,12.3,42.13,0.16
2023,2,26,20,30,939,183,772,742,12.9,43.6,0.16
2023,2,26,21,30,912,282,443,571,13.200000000000001,49.33,0.16
2023,2,26,22,30,858,224,432,453,13.100000000000001,58.04,0.16
2023,2,26,23,30,751,77,751,351,12.100000000000001,68.57000000000001,0.16
2023,2,27,0,30,505,51,505,138,10.3,80.12,0.16
2023,2,27,1,30,10,2,10,2,8.9,92.39,0.16
2023,2,27,2,30,0,0,0,0,8.200000000000001,104.85000000000001,0.16
2023,2,27,3,30,0,0,0,0,7.6000000000000005,117.31,0.16
2023,2,27,4,30,0,0,0,0,6.9,129.48,0.16
2023,2,27,5,30,0,0,0,0,6.2,140.8,0.16
2023,2,27,6,30,0,0,0,0,5.300000000000001,150.08,0.16
2023,2,27,7,30,0,0,0,0,4.4,154.82,0.16
2023,2,27,8,30,0,0,0,0,3.8000000000000003,152.5,0.16
2023,2,27,9,30,0,0,0,0,3.2,144.5,0.16
2023,2,27,10,30,0,0,0,0,2.8000000000000003,133.72,0.16
2023,2,27,11,30,0,0,0,0,2.4000000000000004,121.78,0.16
2023,2,27,12,30,0,0,0,0,2.1,109.36,0.16
2023,2,27,13,30,0,0,0,0,3.2,96.85000000000001,0.16
2023,2,27,14,30,385,34,366,70,6.4,84.37,0.16
2023,2,27,15,30,735,139,268,219,10.200000000000001,72.57000000000001,0.16
2023,2,27,16,30,871,77,871,492,13.100000000000001,61.550000000000004,0.16
2023,2,27,17,30,942,84,942,664,14.8,52,0.16
2023,2,27,18,30,979,87,979,780,16.1,44.96,0.16
2023,2,27,19,30,990,90,990,829,17,41.75,0.16
2023,2,27,20,30,982,90,982,805,17.6,43.25,0.16
2023,2,27,21,30,955,87,955,713,17.7,49.03,0.16
2023,2,27,22,30,902,79,902,560,17.3,57.79,0.16
2023,2,27,23,30,801,68,801,364,15.8,68.35000000000001,0.16
2023,2,28,0,30,565,46,565,145,13.5,79.93,0.17
2023,2,28,1,30,18,3,18,2,12.200000000000001,92.22,0.17
2023,2,28,2,30,0,0,0,0,11.600000000000001,104.68,0.17
2023,2,28,3,30,0,0,0,0,10.600000000000001,117.14,0.17
2023,2,28,4,30,0,0,0,0,9.1,129.29,0.17
2023,2,28,5,30,0,0,0,0,7.5,140.56,0.17
2023,2,28,6,30,0,0,0,0,6.4,149.78,0.17
2023,2,28,7,30,0,0,0,0,6.2,154.45000000000002,0.17
2023,2,28,8,30,0,0,0,0,6.2,152.14000000000001,0.17
2023,2,28,9,30,0,0,0,0,6.300000000000001,144.19,0.17
2023,2,28,10,30,0,0,0,0,6.5,133.45,0.17
2023,2,28,11,30,0,0,0,0,6.800000000000001,121.53,0.17
2023,2,28,12,30,0,0,0,0,6.9,109.12,0.17
2023,2,28,13,30,0,0,0,0,7.1000000000000005,96.61,0.17
2023,2,28,14,30,396,33,396,74,9.1,84.12,0.17
2023,2,28,15,30,718,63,718,281,12,72.3,0.17
2023,2,28,16,30,849,80,849,488,14.100000000000001,61.25,0.17
2023,2,28,17,30,913,91,913,657,15.5,51.67,0.17
2023,2,28,18,30,946,97,946,771,16.7,44.59,0.17
2023,2,28,19,30,959,159,797,757,17.5,41.37,0.17
2023,2,28,20,30,955,185,717,710,17.900000000000002,42.9,0.17
2023,2,28,21,30,929,93,929,706,17.900000000000002,48.730000000000004,0.17
2023,2,28,22,30,875,102,821,543,17.400000000000002,57.54,0.17
2023,2,28,23,30,768,87,698,347,15.8,68.14,0.17
2023,3,1,0,30,537,53,420,128,13,79.75,0.17
2023,3,1,1,30,16,2,12,2,10.9,92.05,0.17
2023,3,1,2,30,0,0,0,0,10.100000000000001,104.52,0.17
2023,3,1,3,30,0,0,0,0,9.3,116.97,0.17
2023,3,1,4,30,0,0,0,0,8.6,129.09,0.17
2023,3,1,5,30,0,0,0,0,8,140.33,0.17
2023,3,1,6,30,0,0,0,0,7.4,149.47,0.17
2023,3,1,7,30,0,0,0,0,6.800000000000001,154.08,0.17
2023,3,1,8,30,0,0,0,0,6.300000000000001,151.77,0.17
2023,3,1,9,30,0,0,0,0,6.1000000000000005,143.87,0.17
2023,3,1,10,30,0,0,0,0,5.9,133.17000000000002,0.17
2023,3,1,11,30,0,0,0,0,5.6000000000000005,121.27,0.17
2023,3,1,12,30,0,0,0,0,5.300000000000001,108.88,0.17
2023,3,1,13,30,0,0,0,0,6.1000000000000005,96.36,0.17
2023,3,1,14,30,377,36,1,36,8.5,83.87,0.17
2023,3,1,15,30,707,156,89,183,11,72.03,0.17
2023,3,1,16,30,844,152,39,171,13.100000000000001,60.95,0.17
2023,3,1,17,30,904,312,72,357,14.8,51.33,0.17
2023,3,1,18,30,923,342,113,423,15.9,44.22,0.17
2023,3,1,19,30,925,360,88,426,15.8,40.99,0.17
2023,3,1,20,30,910,279,37,306,15.3,42.54,0.17
2023,3,1,21,30,875,259,294,454,15.100000000000001,48.42,0.17
2023,3,1,22,30,806,255,96,307,14.8,57.29,0.17
2023,3,1,23,30,640,74,65,98,13.9,67.93,0.17
2023,3,2,0,30,297,84,143,110,12.5,79.56,0.17
2023,3,2,1,30,1,1,0,1,10.9,91.88,0.17
2023,3,2,2,30,0,0,0,0,8.9,104.35000000000001,0.17
2023,3,2,3,30,0,0,0,0,7.4,116.8,0.17
2023,3,2,4,30,0,0,0,0,6.5,128.9,0.17
2023,3,2,5,30,0,0,0,0,5.800000000000001,140.09,0.17
2023,3,2,6,30,0,0,0,0,5.2,149.17000000000002,0.17
2023,3,2,7,30,0,0,0,0,4.4,153.70000000000002,0.17
2023,3,2,8,30,0,0,0,0,3.8000000000000003,151.4,0.17
2023,3,2,9,30,0,0,0,0,3.6,143.55,0.17
2023,3,2,10,30,0,0,0,0,3.6,132.89000000000001,0.17
2023,3,2,11,30,0,0,0,0,3.1,121.01,0.17
2023,3,2,12,30,0,0,0,0,2.4000000000000004,108.63,0.17
2023,3,2,13,30,0,0,0,0,2.9000000000000004,96.12,0.17
2023,3,2,14,30,352,14,0,14,4.7,83.61,0.17
2023,3,2,15,30,684,110,12,114,6.5,71.75,0.17
2023,3,2,16,30,821,282,81,322,8,60.65,0.17
2023,3,2,17,30,900,221,71,266,9.600000000000001,50.99,0.17
2023,3,2,18,30,946,305,357,562,11.100000000000001,43.85,0.17
2023,3,2,19,30,963,282,155,400,12.4,40.6,0.17
2023,3,2,20,30,963,402,307,629,13.3,42.19,0.17
2023,3,2,21,30,937,94,937,720,13.8,48.120000000000005,0.17
2023,3,2,22,30,881,88,881,567,13.8,57.04,0.17
2023,3,2,23,30,777,83,740,364,12.700000000000001,67.72,0.17
2023,3,3,0,30,546,50,506,143,10.100000000000001,79.38,0.17
2023,3,3,1,30,20,4,20,3,7.7,91.71000000000001,0.17
2023,3,3,2,30,0,0,0,0,6.7,104.19,0.17
2023,3,3,3,30,0,0,0,0,6,116.63,0.17
2023,3,3,4,30,0,0,0,0,5.7,128.71,0.17
2023,3,3,5,30,0,0,0,0,5.7,139.85,0.17
2023,3,3,6,30,0,0,0,0,5.800000000000001,148.86,0.17
2023,3,3,7,30,0,0,0,0,5.4,153.32,0.17
2023,3,3,8,30,0,0,0,0,4.5,151.03,0.17
2023,3,3,9,30,0,0,0,0,3.7,143.22,0.17
2023,3,3,10,30,0,0,0,0,3.2,132.61,0.17
2023,3,3,11,30,0,0,0,0,2.9000000000000004,120.75,0.17
2023,3,3,12,30,0,0,0,0,2.8000000000000003,108.38,0.17
2023,3,3,13,30,0,0,0,0,3.9000000000000004,95.86,0.17
2023,3,3,14,30,403,38,403,85,6.800000000000001,83.36,0.17
2023,3,3,15,30,717,68,717,296,9.9,71.47,0.17
2023,3,3,16,30,845,86,845,504,12,60.34,0.17
2023,3,3,17,30,905,99,905,673,13.700000000000001,50.65,0.17
2023,3,3,18,30,933,109,933,786,15.200000000000001,43.47,0.17
2023,3,3,19,30,946,111,946,833,16.400000000000002,40.22,0.17
2023,3,3,20,30,934,114,934,810,17.1,41.83,0.17
2023,3,3,21,30,898,113,898,716,17.400000000000002,47.82,0.17
2023,3,3,22,30,844,103,844,565,17.1,56.79,0.17
2023,3,3,23,30,741,86,741,369,15.5,67.51,0.17
2023,3,4,0,30,504,57,504,151,12.5,79.2,0.17
2023,3,4,1,30,15,3,15,3,10.4,91.54,0.17
2023,3,4,2,30,0,0,0,0,9.8,104.02,0.17
2023,3,4,3,30,0,0,0,0,9.600000000000001,116.46000000000001,0.17
2023,3,4,4,30,0,0,0,0,9.8,128.51,0.17
2023,3,4,5,30,0,0,0,0,9.9,139.61,0.17
2023,3,4,6,30,0,0,0,0,9.200000000000001,148.55,0.17
2023,3,4,7,30,0,0,0,0,7.9,152.95000000000002,0.17
2023,3,4,8,30,0,0,0,0,6.6000000000000005,150.65,0.17
2023,3,4,9,30,0,0,0,0,5.5,142.89000000000001,0.17
2023,3,4,10,30,0,0,0,0,4.9,132.32,0.17
2023,3,4,11,30,0,0,0,0,4.5,120.49000000000001,0.17
2023,3,4,12,30,0,0,0,0,4.2,108.12,0.17
2023,3,4,13,30,0,0,0,0,5.1000000000000005,95.61,0.17
2023,3,4,14,30,390,41,390,88,8.1,83.10000000000001,0.17
2023,3,4,15,30,718,72,718,304,11.700000000000001,71.19,0.17
2023,3,4,16,30,853,90,853,516,14.5,60.03,0.17
2023,3,4,17,30,926,97,926,688,16.7,50.31,0.17
2023,3,4,18,30,969,98,969,806,18.3,43.09,0.17
2023,3,4,19,30,978,99,978,850,19.5,39.83,0.17
2023,3,4,20,30,959,105,959,823,20.200000000000003,41.480000000000004,0.17
2023,3,4,21,30,913,109,913,726,20.5,47.52,0.17
2023,3,4,22,30,858,98,858,571,20.1,56.54,0.17
2023,3,4,23,30,748,82,748,371,18.2,67.3,0.17
2023,3,5,0,30,509,56,509,153,15.700000000000001,79.02,0.17
2023,3,5,1,30,24,6,24,5,14.4,91.37,0.17
2023,3,5,2,30,0,0,0,0,13.8,103.86,0.17
2023,3,5,3,30,0,0,0,0,13.200000000000001,116.28,0.17
2023,3,5,4,30,0,0,0,0,12.9,128.32,0.17
2023,3,5,5,30,0,0,0,0,12.3,139.37,0.17
2023,3,5,6,30,0,0,0,0,11.4,148.24,0.17
2023,3,5,7,30,0,0,0,0,10.4,152.57,0.17
2023,3,5,8,30,0,0,0,0,9.5,150.27,0.17
2023,3,5,9,30,0,0,0,0,8.8,142.56,0.17
2023,3,5,10,30,0,0,0,0,8.200000000000001,132.03,0.17
2023,3,5,11,30,0,0,0,0,7.7,120.22,0.17
2023,3,5,12,30,0,0,0,0,7,107.87,0.17
2023,3,5,13,30,0,0,0,0,7.5,95.35000000000001,0.17
2023,3,5,14,30,412,43,388,91,10.4,82.84,0.17
2023,3,5,15,30,724,168,136,212,13.8,70.91,0.17
2023,3,5,16,30,855,232,308,387,16.400000000000002,59.72,0.17
2023,3,5,17,30,911,288,382,534,18.6,49.96,0.17
2023,3,5,18,30,930,350,341,601,20.200000000000003,42.71,0.17
2023,3,5,19,30,946,305,506,696,21.3,39.44,0.17
2023,3,5,20,30,937,256,620,723,21.8,41.12,0.17
2023,3,5,21,30,900,344,193,475,21.200000000000003,47.22,0.17
2023,3,5,22,30,837,225,461,481,19.700000000000003,56.29,0.17
2023,3,5,23,30,730,189,347,324,17.7,67.1,0.17
2023,3,6,0,30,499,87,239,133,15,78.84,0.17
2023,3,6,1,30,24,4,0,4,12.8,91.21000000000001,0.17
2023,3,6,2,30,0,0,0,0,12.3,103.7,0.17
2023,3,6,3,30,0,0,0,0,12.200000000000001,116.11,0.17
2023,3,6,4,30,0,0,0,0,12.3,128.12,0.17
2023,3,6,5,30,0,0,0,0,12.5,139.13,0.17
2023,3,6,6,30,0,0,0,0,12.4,147.92000000000002,0.17
2023,3,6,7,30,0,0,0,0,12.4,152.18,0.17
2023,3,6,8,30,0,0,0,0,12.4,149.89000000000001,0.17
2023,3,6,9,30,0,0,0,0,12.100000000000001,142.23,0.17
2023,3,6,10,30,0,0,0,0,11.600000000000001,131.73,0.17
2023,3,6,11,30,0,0,0,0,11,119.95,0.17
2023,3,6,12,30,0,0,0,0,10.5,107.61,0.17
2023,3,6,13,30,0,0,0,0,10.4,95.09,0.17
2023,3,6,14,30,394,42,4,43,11.8,82.57000000000001,0.17
2023,3,6,15,30,705,130,23,138,14.100000000000001,70.62,0.17
2023,3,6,16,30,839,244,136,313,16.7,59.410000000000004,0.17
2023,3,6,17,30,908,385,153,484,19.1,49.61,0.17
2023,3,6,18,30,934,417,259,608,20.6,42.33,0.17
2023,3,6,19,30,930,450,261,653,21.3,39.050000000000004,0.17
2023,3,6,20,30,911,235,655,731,21.6,40.77,0.17
2023,3,6,21,30,877,121,877,720,21.8,46.92,0.17
2023,3,6,22,30,829,193,589,522,21.400000000000002,56.050000000000004,0.17
2023,3,6,23,30,729,177,383,327,19.5,66.89,0.17
2023,3,7,0,30,504,106,81,122,16.5,78.66,0.17
2023,3,7,1,30,28,4,0,4,14.700000000000001,91.04,0.17
2023,3,7,2,30,0,0,0,0,14.200000000000001,103.53,0.17
2023,3,7,3,30,0,0,0,0,13.9,115.94,0.17
2023,3,7,4,30,0,0,0,0,13.9,127.92,0.17
2023,3,7,5,30,0,0,0,0,14.3,138.89000000000001,0.17
2023,3,7,6,30,0,0,0,0,14.4,147.61,0.17
2023,3,7,7,30,0,0,0,0,13.700000000000001,151.8,0.17
2023,3,7,8,30,0,0,0,0,13,149.51,0.17
2023,3,7,9,30,0,0,0,0,12.8,141.89000000000001,0.17
2023,3,7,10,30,0,0,0,0,12.8,131.43,0.17
2023,3,7,11,30,0,0,0,0,12.700000000000001,119.67,0.17
2023,3,7,12,30,0,0,0,0,12.600000000000001,107.34,0.17
2023,3,7,13,30,0,0,0,0,12.9,94.83,0.17
2023,3,7,14,30,419,27,1,27,14.3,82.31,0.17
2023,3,7,15,30,726,61,2,62,16.7,70.34,0.17
2023,3,7,16,30,859,244,124,308,19.6,59.09,0.17
2023,3,7,17,30,921,162,763,660,21.700000000000003,49.26,0.17
2023,3,7,18,30,947,128,896,794,22.900000000000002,41.95,0.17
2023,3,7,19,30,951,346,425,678,23.700000000000003,38.660000000000004,0.17
2023,3,7,20,30,954,352,362,628,23.900000000000002,40.410000000000004,0.17
2023,3,7,21,30,939,295,52,331,23.400000000000002,46.63,0.17
2023,3,7,22,30,885,273,196,383,22.6,55.81,0.17
2023,3,7,23,30,789,114,465,298,21,66.69,0.17
2023,3,8,0,30,586,82,346,151,18.8,78.48,0.17
2023,3,8,1,30,50,5,28,5,17.2,90.88,0.17
2023,3,8,2,30,0,0,0,0,16.5,103.37,0.17
2023,3,8,3,30,0,0,0,0,15.700000000000001,115.77,0.17
2023,3,8,4,30,0,0,0,0,14.600000000000001,127.72,0.17
2023,3,8,5,30,0,0,0,0,13.600000000000001,138.64000000000001,0.17
2023,3,8,6,30,0,0,0,0,13.100000000000001,147.29,0.17
2023,3,8,7,30,0,0,0,0,12.600000000000001,151.42000000000002,0.17
2023,3,8,8,30,0,0,0,0,11.9,149.12,0.17
2023,3,8,9,30,0,0,0,0,11.100000000000001,141.55,0.17
2023,3,8,10,30,0,0,0,0,10.4,131.13,0.17
2023,3,8,11,30,0,0,0,0,9.700000000000001,119.4,0.17
2023,3,8,12,30,0,0,0,0,8.8,107.08,0.17
2023,3,8,13,30,0,0,0,0,9.1,94.57000000000001,0.17
2023,3,8,14,30,473,41,473,107,12,82.04,0.17
2023,3,8,15,30,762,68,762,328,15.9,70.05,0.17
2023,3,8,16,30,884,82,884,540,18.900000000000002,58.78,0.17
2023,3,8,17,30,942,111,902,704,21.1,48.910000000000004,0.17
2023,3,8,18,30,970,156,849,791,22.400000000000002,41.57,0.17
2023,3,8,19,30,985,186,823,832,23.200000000000003,38.27,0.17
2023,3,8,20,30,972,180,820,808,23.6,40.050000000000004,0.17
