Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,323705,-,-,-,33.45,-112.06,-7,334,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Clearsky DNI,DHI,DNI,GHI,Solar Zenith Angle
2023,7,19,22,30,35.9,0,0,0,0,118.22
2023,7,19,23,30,34.9,0,0,0,0,123.69
2023,7,20,0,30,34.4,0,0,0,0,125.84
2023,7,20,1,30,34.2,0,0,0,0,124.28
2023,7,20,2,30,33.9,0,0,0,0,119.29
2023,7,20,3,30,33.4,0,0,0,0,111.63
2023,7,20,4,30,32.9,0,0,0,0,102.10000000000001
2023,7,20,5,30,33.4,13,2,13,2,91.32000000000001
2023,7,20,6,30,35.6,423,49,423,125,79.65
2023,7,20,7,30,38.7,656,76,656,326,67.58
2023,7,20,8,30,41.6,775,91,775,534,55.18
2023,7,20,9,30,43.7,844,102,844,722,42.69
2023,7,20,10,30,45.400000000000006,886,108,886,872,30.43
2023,7,20,11,30,46.6,911,112,911,972,19.26
2023,7,20,12,30,47.5,925,110,925,1012,12.91
2023,7,20,13,30,48,927,107,927,990,17.78
2023,7,20,14,30,48.1,915,102,915,906,28.580000000000002
2023,7,20,15,30,47.7,887,94,887,766,40.77
2023,7,20,16,30,46.7,834,84,834,583,53.26
2023,7,20,17,30,45.2,735,70,735,373,65.69
2023,7,20,18,30,42.1,536,50,536,163,77.84
2023,7,20,19,30,38.900000000000006,74,9,74,10,89.24
2023,7,20,20,30,37.6,0,0,0,0,100.56
2023,7,20,21,30,36.7,0,0,0,0,110.35000000000001
2023,7,20,22,30,35.800000000000004,0,0,0,0,118.38
2023,7,20,23,30,34.9,0,0,0,0,123.87
2023,7,21,0,30,34.1,0,0,0,0,126.03
2023,7,21,1,30,33.5,0,0,0,0,124.46000000000001
2023,7,21,2,30,32.7,0,0,0,0,119.46000000000001
2023,7,21,3,30,31.700000000000003,0,0,0,0,111.79
2023,7,21,4,30,30.900000000000002,0,0,0,0,102.24000000000001
2023,7,21,5,30,31.400000000000002,14,2,14,2,91.44
2023,7,21,6,30,33.5,431,47,431,124,79.76
2023,7,21,7,30,35.6,647,77,647,323,67.68
2023,7,21,8,30,37.6,754,98,754,527,55.28
2023,7,21,9,30,39.6,817,111,817,711,42.79
2023,7,21,10,30,41.6,859,118,859,858,30.54
2023,7,21,11,30,43.5,886,118,886,954,19.400000000000002
2023,7,21,12,30,45.1,892,121,892,990,13.1
2023,7,21,13,30,46.300000000000004,881,127,877,961,17.92
2023,7,21,14,30,46.800000000000004,857,123,857,875,28.68
2023,7,21,15,30,46.800000000000004,825,114,825,738,40.85
2023,7,21,16,30,46.300000000000004,769,100,769,559,53.33
2023,7,21,17,30,44.900000000000006,664,82,664,355,65.77
2023,7,21,18,30,42.1,445,63,99,84,77.93
2023,7,21,19,30,39.300000000000004,41,7,1,7,89.33
2023,7,21,20,30,38.1,0,0,0,0,100.68
2023,7,21,21,30,36.9,0,0,0,0,110.49000000000001
2023,7,21,22,30,35.5,0,0,0,0,118.54
2023,7,21,23,30,34.7,0,0,0,0,124.06
2023,7,22,0,30,34.1,0,0,0,0,126.23
2023,7,22,1,30,33.6,0,0,0,0,124.66
2023,7,22,2,30,33,0,0,0,0,119.64
2023,7,22,3,30,32.5,0,0,0,0,111.94
2023,7,22,4,30,32,0,0,0,0,102.38
2023,7,22,5,30,32.300000000000004,11,1,0,1,91.57000000000001
2023,7,22,6,30,33.5,397,61,293,113,79.87
2023,7,22,7,30,35.300000000000004,636,153,333,279,67.78
2023,7,22,8,30,37.300000000000004,757,230,289,394,55.38
2023,7,22,9,30,39.1,824,260,438,581,42.89
2023,7,22,10,30,40.800000000000004,859,285,567,773,30.650000000000002
2023,7,22,11,30,42.300000000000004,878,325,482,779,19.55
2023,7,22,12,30,43.400000000000006,883,246,662,890,13.3
2023,7,22,13,30,44.2,883,157,838,954,18.06
2023,7,22,14,30,44.7,872,116,872,880,28.78
2023,7,22,15,30,44.6,841,107,841,742,40.93
2023,7,22,16,30,44.1,785,94,785,562,53.42
2023,7,22,17,30,43,685,78,685,358,65.86
2023,7,22,18,30,40.2,484,75,331,144,78.03
2023,7,22,19,30,37.4,59,8,8,8,89.43
2023,7,22,20,30,36,0,0,0,0,100.81
2023,7,22,21,30,35.6,0,0,0,0,110.64
2023,7,22,22,30,34.9,0,0,0,0,118.71000000000001
2023,7,22,23,30,33.9,0,0,0,0,124.25
2023,7,23,0,30,33.2,0,0,0,0,126.43
2023,7,23,1,30,32.300000000000004,0,0,0,0,124.85000000000001
2023,7,23,2,30,31.400000000000002,0,0,0,0,119.82000000000001
2023,7,23,3,30,30.6,0,0,0,0,112.11
2023,7,23,4,30,30.1,0,0,0,0,102.52
2023,7,23,5,30,30.700000000000003,8,2,8,2,91.7
2023,7,23,6,30,33,367,71,123,92,79.98
2023,7,23,7,30,36,608,169,143,223,67.89
2023,7,23,8,30,38.7,725,207,456,465,55.480000000000004
2023,7,23,9,30,40.7,783,199,656,679,42.99
2023,7,23,10,30,42.2,824,212,714,825,30.77
2023,7,23,11,30,43.2,852,255,687,902,19.7
2023,7,23,12,30,43.800000000000004,858,336,517,839,13.5
2023,7,23,13,30,44.300000000000004,851,386,493,854,18.21
2023,7,23,14,30,44.5,830,361,470,773,28.89
2023,7,23,15,30,44.300000000000004,796,167,721,711,41.02
2023,7,23,16,30,43.6,734,124,707,545,53.5
2023,7,23,17,30,42.400000000000006,625,107,569,339,65.95
2023,7,23,18,30,40,413,63,380,141,78.13
2023,7,23,19,30,37.5,38,8,38,8,89.53
2023,7,23,20,30,36.4,0,0,0,0,100.94
2023,7,23,21,30,35.6,0,0,0,0,110.79
2023,7,23,22,30,34.7,0,0,0,0,118.89
2023,7,23,23,30,33.9,0,0,0,0,124.44
2023,7,24,0,30,33,0,0,0,0,126.63000000000001
2023,7,24,1,30,32.1,0,0,0,0,125.06
2023,7,24,2,30,31.700000000000003,0,0,0,0,120.01
2023,7,24,3,30,31.5,0,0,0,0,112.27
2023,7,24,4,30,31,0,0,0,0,102.67
2023,7,24,5,30,31.700000000000003,5,1,0,1,91.83
2023,7,24,6,30,34.2,329,58,161,86,80.10000000000001
2023,7,24,7,30,36.5,566,181,144,235,67.99
2023,7,24,8,30,38.300000000000004,688,119,688,508,55.58
2023,7,24,9,30,39.900000000000006,762,136,762,692,43.1
2023,7,24,10,30,41.7,825,135,825,843,30.88
2023,7,24,11,30,43.400000000000006,871,125,871,944,19.86
2023,7,24,12,30,44.800000000000004,887,122,887,984,13.71
2023,7,24,13,30,45.7,879,124,879,958,18.37
2023,7,24,14,30,46,853,124,853,870,29
2023,7,24,15,30,45.800000000000004,818,217,630,692,41.12
2023,7,24,16,30,45,756,134,690,543,53.6
2023,7,24,17,30,43.7,649,99,604,344,66.05
2023,7,24,18,30,41.2,439,60,99,80,78.23
2023,7,24,19,30,38.6,41,7,1,7,89.63
2023,7,24,20,30,37.300000000000004,0,0,0,0,101.08
2023,7,24,21,30,36.300000000000004,0,0,0,0,110.95
2023,7,24,22,30,35.2,0,0,0,0,119.07000000000001
2023,7,24,23,30,34.1,0,0,0,0,124.64
2023,7,25,0,30,33.2,0,0,0,0,126.85000000000001
2023,7,25,1,30,32.5,0,0,0,0,125.26
2023,7,25,2,30,32.2,0,0,0,0,120.2
2023,7,25,3,30,31.900000000000002,0,0,0,0,112.44
2023,7,25,4,30,31.200000000000003,0,0,0,0,102.82000000000001
2023,7,25,5,30,31.400000000000002,7,1,7,1,91.96000000000001
2023,7,25,6,30,33.7,362,50,362,112,80.21000000000001
2023,7,25,7,30,36.7,605,83,605,309,68.1
2023,7,25,8,30,39.7,730,103,730,515,55.68
2023,7,25,9,30,42.2,805,116,805,703,43.2
2023,7,25,10,30,44.2,860,119,860,856,31
2023,7,25,11,30,45.6,898,114,898,958,20.02
2023,7,25,12,30,46.6,909,115,909,997,13.92
2023,7,25,13,30,47.2,901,117,901,971,18.54
2023,7,25,14,30,47.300000000000004,879,116,879,884,29.12
2023,7,25,15,30,47,846,107,846,743,41.22
2023,7,25,16,30,46.2,787,95,787,561,53.69
2023,7,25,17,30,44.7,680,79,680,354,66.15
2023,7,25,18,30,41.6,469,62,402,143,78.35000000000001
2023,7,25,19,30,38.7,48,6,1,6,89.74
2023,7,25,20,30,37.5,0,0,0,0,101.22
2023,7,25,21,30,36.800000000000004,0,0,0,0,111.12
2023,7,25,22,30,36,0,0,0,0,119.26
2023,7,25,23,30,35.2,0,0,0,0,124.85000000000001
2023,7,26,0,30,34.300000000000004,0,0,0,0,127.06
2023,7,26,1,30,33.5,0,0,0,0,125.47
2023,7,26,2,30,32.9,0,0,0,0,120.39
2023,7,26,3,30,32.800000000000004,0,0,0,0,112.61
2023,7,26,4,30,32.2,0,0,0,0,102.97
2023,7,26,5,30,32.5,4,1,4,1,92.09
2023,7,26,6,30,35.1,320,55,320,109,80.33
2023,7,26,7,30,37.9,556,96,556,302,68.21000000000001
2023,7,26,8,30,39.900000000000006,674,125,674,504,55.78
2023,7,26,9,30,41.7,748,144,748,688,43.31
2023,7,26,10,30,43.800000000000004,818,141,818,841,31.12
2023,7,26,11,30,45.7,863,132,863,942,20.18
2023,7,26,12,30,47.1,850,148,850,972,14.14
2023,7,26,13,30,47.800000000000004,829,155,829,940,18.71
2023,7,26,14,30,47.900000000000006,802,153,802,853,29.240000000000002
2023,7,26,15,30,47.400000000000006,764,143,764,717,41.33
2023,7,26,16,30,46.5,711,121,711,541,53.800000000000004
2023,7,26,17,30,45,617,93,617,341,66.26
2023,7,26,18,30,42.1,419,58,419,142,78.46000000000001
2023,7,26,19,30,39.400000000000006,30,5,30,5,89.86
2023,7,26,20,30,38,0,0,0,0,101.37
2023,7,26,21,30,36.9,0,0,0,0,111.29
2023,7,26,22,30,35.7,0,0,0,0,119.45
2023,7,26,23,30,34.4,0,0,0,0,125.07000000000001
2023,7,27,0,30,33.300000000000004,0,0,0,0,127.29
2023,7,27,1,30,32.2,0,0,0,0,125.69
2023,7,27,2,30,31.5,0,0,0,0,120.59
2023,7,27,3,30,31.3,0,0,0,0,112.79
2023,7,27,4,30,31.200000000000003,0,0,0,0,103.12
2023,7,27,5,30,31.400000000000002,1,1,1,1,92.22
2023,7,27,6,30,33.4,297,75,135,97,80.45
2023,7,27,7,30,36.4,550,185,239,273,68.32000000000001
2023,7,27,8,30,39.1,684,217,471,481,55.89
2023,7,27,9,30,41.300000000000004,759,138,759,689,43.410000000000004
2023,7,27,10,30,43.2,828,134,828,842,31.240000000000002
2023,7,27,11,30,44.7,879,121,879,945,20.34
2023,7,27,12,30,45.7,877,196,769,941,14.370000000000001
2023,7,27,13,30,46.300000000000004,877,301,482,757,18.89
2023,7,27,14,30,46.400000000000006,870,293,512,739,29.37
2023,7,27,15,30,46.1,838,142,778,725,41.44
2023,7,27,16,30,45.300000000000004,786,96,777,554,53.910000000000004
2023,7,27,17,30,43.900000000000006,689,74,689,350,66.37
2023,7,27,18,30,41.300000000000004,480,50,480,145,78.58
2023,7,27,19,30,38.400000000000006,36,6,36,6,89.97
2023,7,27,20,30,36.9,0,0,0,0,101.53
2023,7,27,21,30,35.7,0,0,0,0,111.46000000000001
2023,7,27,22,30,34.7,0,0,0,0,119.65
2023,7,27,23,30,34.1,0,0,0,0,125.29
2023,7,28,0,30,33.6,0,0,0,0,127.51
2023,7,28,1,30,33,0,0,0,0,125.91
2023,7,28,2,30,32.4,0,0,0,0,120.79
2023,7,28,3,30,32,0,0,0,0,112.96000000000001
2023,7,28,4,30,31.900000000000002,0,0,0,0,103.27
2023,7,28,5,30,32.7,0,0,0,0,92.35000000000001
2023,7,28,6,30,34.6,270,74,43,81,80.57000000000001
2023,7,28,7,30,36.9,521,140,370,276,68.43
2023,7,28,8,30,38.900000000000006,668,216,371,424,55.99
2023,7,28,9,30,40.400000000000006,759,207,605,646,43.52
2023,7,28,10,30,41.5,822,321,394,657,31.37
2023,7,28,11,30,42.1,856,207,745,905,20.51
2023,7,28,12,30,42,864,134,864,970,14.6
2023,7,28,13,30,41.800000000000004,846,271,662,897,19.07
2023,7,28,14,30,42.400000000000006,815,278,589,791,29.51
2023,7,28,15,30,43.2,795,126,795,721,41.56
2023,7,28,16,30,43.400000000000006,747,106,747,545,54.02
2023,7,28,17,30,42.5,651,84,651,344,66.49
2023,7,28,18,30,39.6,442,54,442,141,78.71000000000001
2023,7,28,19,30,36.800000000000004,30,4,0,4,90.09
2023,7,28,20,30,35.800000000000004,0,0,0,0,101.69
2023,7,28,21,30,35.1,0,0,0,0,111.64
2023,7,28,22,30,34.1,0,0,0,0,119.86
2023,7,28,23,30,33.300000000000004,0,0,0,0,125.51
2023,7,29,0,30,32.7,0,0,0,0,127.75
2023,7,29,1,30,32.300000000000004,0,0,0,0,126.14
2023,7,29,2,30,32.2,0,0,0,0,120.99000000000001
2023,7,29,3,30,31.900000000000002,0,0,0,0,113.14
2023,7,29,4,30,31.400000000000002,0,0,0,0,103.42
2023,7,29,5,30,31.3,0,0,0,0,92.49
2023,7,29,6,30,31.900000000000002,311,58,8,59,80.68
2023,7,29,7,30,33.300000000000004,570,134,34,146,68.53
2023,7,29,8,30,35.2,702,246,117,311,56.1
2023,7,29,9,30,37.7,777,294,309,518,43.63
2023,7,29,10,30,40.6,824,172,762,822,31.490000000000002
2023,7,29,11,30,43.1,856,191,778,919,20.69
2023,7,29,12,30,44.6,870,135,870,976,14.83
2023,7,29,13,30,45.400000000000006,874,128,874,953,19.27
2023,7,29,14,30,45.7,866,116,866,869,29.66
2023,7,29,15,30,45.5,833,108,833,730,41.68
2023,7,29,16,30,44.900000000000006,773,95,773,548,54.14
2023,7,29,17,30,43.300000000000004,660,93,575,321,66.61
2023,7,29,18,30,40.300000000000004,430,87,72,101,78.84
2023,7,29,19,30,37.6,26,3,0,3,90.21000000000001
2023,7,29,20,30,36.1,0,0,0,0,101.85000000000001
2023,7,29,21,30,34.800000000000004,0,0,0,0,111.83
2023,7,29,22,30,34,0,0,0,0,120.07000000000001
2023,7,29,23,30,33.4,0,0,0,0,125.74000000000001
2023,7,30,0,30,32.9,0,0,0,0,127.99000000000001
2023,7,30,1,30,32.4,0,0,0,0,126.36
2023,7,30,2,30,31.700000000000003,0,0,0,0,121.2
2023,7,30,3,30,30.900000000000002,0,0,0,0,113.32000000000001
2023,7,30,4,30,30.6,0,0,0,0,103.58
2023,7,30,5,30,30.900000000000002,0,0,0,0,92.62
2023,7,30,6,30,32,287,71,74,83,80.8
2023,7,30,7,30,33.800000000000004,552,134,17,140,68.64
2023,7,30,8,30,35.9,699,208,45,233,56.2
2023,7,30,9,30,38,784,309,349,561,43.74
2023,7,30,10,30,40,836,318,513,755,31.62
2023,7,30,11,30,41.7,866,364,14,377,20.86
2023,7,30,12,30,42.900000000000006,877,425,187,606,15.07
2023,7,30,13,30,43.6,863,385,461,820,19.46
2023,7,30,14,30,43.800000000000004,828,364,449,754,29.8
2023,7,30,15,30,43.6,790,163,715,696,41.81
2023,7,30,16,30,42.900000000000006,721,113,721,534,54.26
2023,7,30,17,30,41.6,604,131,371,278,66.73
2023,7,30,18,30,39,381,42,129,67,78.97
2023,7,30,19,30,36.9,18,3,0,3,90.89
2023,7,30,20,30,36.300000000000004,0,0,0,0,102.02
2023,7,30,21,30,35.1,0,0,0,0,112.02
2023,7,30,22,30,33.7,0,0,0,0,120.28
2023,7,30,23,30,32.7,0,0,0,0,125.98
2023,7,31,0,30,31.400000000000002,0,0,0,0,128.23
2023,7,31,1,30,29.900000000000002,0,0,0,0,126.60000000000001
2023,7,31,2,30,28.700000000000003,0,0,0,0,121.41
2023,7,31,3,30,27.8,0,0,0,0,113.5
2023,7,31,4,30,27.1,0,0,0,0,103.74000000000001
2023,7,31,5,30,27.400000000000002,0,0,0,0,92.76
2023,7,31,6,30,29,298,53,298,100,80.92
2023,7,31,7,30,31.3,569,90,569,296,68.75
2023,7,31,8,30,33.7,707,111,707,503,56.31
2023,7,31,9,30,36,782,125,782,689,43.85
2023,7,31,10,30,37.800000000000004,839,126,839,839,31.75
2023,7,31,11,30,39.300000000000004,879,119,879,939,21.04
2023,7,31,12,30,40.400000000000006,889,119,889,976,15.32
2023,7,31,13,30,41.1,887,116,887,951,19.67
2023,7,31,14,30,41.300000000000004,874,109,874,866,29.96
2023,7,31,15,30,41.2,843,100,843,727,41.94
2023,7,31,16,30,40.5,787,111,736,540,54.39
2023,7,31,17,30,39.300000000000004,682,73,682,341,66.87
2023,7,31,18,30,36.9,462,51,444,135,79.11
2023,7,31,19,30,34.9,29,5,29,4,91.05
2023,7,31,20,30,33.9,0,0,0,0,102.19
2023,7,31,21,30,32.800000000000004,0,0,0,0,112.22
2023,7,31,22,30,31.700000000000003,0,0,0,0,120.5
2023,7,31,23,30,30.8,0,0,0,0,126.22
2023,8,1,0,30,29.900000000000002,0,0,0,0,128.48
2023,8,1,1,30,29.1,0,0,0,0,126.83
2023,8,1,2,30,28.700000000000003,0,0,0,0,121.62
2023,8,1,3,30,28.6,0,0,0,0,113.69
2023,8,1,4,30,28.200000000000003,0,0,0,0,103.9
2023,8,1,5,30,28.400000000000002,0,0,0,0,92.9
2023,8,1,6,30,30.400000000000002,370,45,370,103,81.04
2023,8,1,7,30,33.300000000000004,628,75,628,301,68.87
2023,8,1,8,30,35.9,755,91,755,509,56.42
2023,8,1,9,30,38.1,828,101,828,697,43.96
2023,8,1,10,30,39.7,872,108,872,848,31.88
2023,8,1,11,30,41,896,111,896,946,21.22
2023,8,1,12,30,41.800000000000004,906,111,906,984,15.57
2023,8,1,13,30,42.300000000000004,900,148,827,926,19.88
2023,8,1,14,30,42.400000000000006,878,250,604,772,30.12
2023,8,1,15,30,42.1,843,144,762,710,42.08
2023,8,1,16,30,41.300000000000004,780,131,689,531,54.52
2023,8,1,17,30,40.1,663,77,663,336,67
2023,8,1,18,30,38,430,52,430,132,79.26
2023,8,1,19,30,36.300000000000004,22,4,22,4,91.21000000000001
2023,8,1,20,30,35.300000000000004,0,0,0,0,102.37
2023,8,1,21,30,34.2,0,0,0,0,112.42
2023,8,1,22,30,33.2,0,0,0,0,120.73
2023,8,1,23,30,32.300000000000004,0,0,0,0,126.46000000000001
2023,8,2,0,30,31.5,0,0,0,0,128.73
2023,8,2,1,30,30.900000000000002,0,0,0,0,127.08
2023,8,2,2,30,30.6,0,0,0,0,121.84
2023,8,2,3,30,30.5,0,0,0,0,113.87
2023,8,2,4,30,30.400000000000002,0,0,0,0,104.06
2023,8,2,5,30,31.200000000000003,0,0,0,0,93.04
2023,8,2,6,30,33.300000000000004,320,73,22,76,81.17
2023,8,2,7,30,35.6,583,138,350,264,68.98
2023,8,2,8,30,37.5,715,136,616,476,56.53
2023,8,2,9,30,39.2,792,307,337,549,44.07
2023,8,2,10,30,40.7,861,382,287,625,32.02
2023,8,2,11,30,42,911,238,676,867,21.41
2023,8,2,12,30,42.900000000000006,921,263,579,820,15.82
2023,8,2,13,30,43.300000000000004,916,355,483,809,20.1
2023,8,2,14,30,43.300000000000004,899,96,899,872,30.29
2023,8,2,15,30,43,870,89,870,733,42.230000000000004
2023,8,2,16,30,42.1,817,78,817,551,54.660000000000004
2023,8,2,17,30,40.800000000000004,718,65,718,344,67.14
2023,8,2,18,30,37.9,506,44,506,137,79.41
2023,8,2,19,30,35.300000000000004,22,4,22,3,91.37
2023,8,2,20,30,34.2,0,0,0,0,102.55
2023,8,2,21,30,33.4,0,0,0,0,112.62
2023,8,2,22,30,32.6,0,0,0,0,120.96000000000001
2023,8,2,23,30,31.8,0,0,0,0,126.72
2023,8,3,0,30,31,0,0,0,0,128.99
2023,8,3,1,30,30.3,0,0,0,0,127.32000000000001
2023,8,3,2,30,29.700000000000003,0,0,0,0,122.06
2023,8,3,3,30,29.5,0,0,0,0,114.06
2023,8,3,4,30,29.5,0,0,0,0,104.22
2023,8,3,5,30,30,0,0,0,0,93.18
2023,8,3,6,30,32.2,395,44,395,104,81.29
2023,8,3,7,30,35.5,654,72,654,305,69.09
2023,8,3,8,30,38.5,780,152,618,492,56.63
2023,8,3,9,30,40.400000000000006,851,99,851,709,44.19
2023,8,3,10,30,41.800000000000004,891,106,891,860,32.15
2023,8,3,11,30,42.900000000000006,913,110,913,959,21.6
2023,8,3,12,30,43.6,924,109,924,997,16.080000000000002
2023,8,3,13,30,44,923,219,710,885,20.32
2023,8,3,14,30,44,910,101,910,885,30.46
2023,8,3,15,30,43.6,881,92,881,743,42.38
2023,8,3,16,30,42.7,826,82,826,558,54.81
2023,8,3,17,30,41.2,723,67,723,346,67.29
2023,8,3,18,30,38.1,506,44,506,136,79.56
2023,8,3,19,30,35.300000000000004,20,3,20,2,91.54
2023,8,3,20,30,34.1,0,0,0,0,102.74000000000001
2023,8,3,21,30,33,0,0,0,0,112.84
2023,8,3,22,30,31.900000000000002,0,0,0,0,121.2
2023,8,3,23,30,30.8,0,0,0,0,126.97
2023,8,4,0,30,29.900000000000002,0,0,0,0,129.25
2023,8,4,1,30,29.200000000000003,0,0,0,0,127.57000000000001
2023,8,4,2,30,28.900000000000002,0,0,0,0,122.28
2023,8,4,3,30,28.700000000000003,0,0,0,0,114.25
2023,8,4,4,30,28.6,0,0,0,0,104.38
2023,8,4,5,30,29.200000000000003,0,0,0,0,93.32000000000001
2023,8,4,6,30,31.400000000000002,472,40,472,110,81.41
2023,8,4,7,30,35.2,729,62,729,321,69.2
2023,8,4,8,30,38.800000000000004,844,76,844,539,56.74
2023,8,4,9,30,41.2,907,85,907,734,44.300000000000004
2023,8,4,10,30,42.6,943,91,943,888,32.29
2023,8,4,11,30,43.800000000000004,960,95,960,986,21.79
2023,8,4,12,30,44.6,965,96,965,1022,16.34
2023,8,4,13,30,45.1,958,96,958,993,20.55
2023,8,4,14,30,45.2,938,93,938,900,30.64
2023,8,4,15,30,44.800000000000004,903,88,903,753,42.54
2023,8,4,16,30,44,845,79,845,564,54.96
2023,8,4,17,30,42.5,741,65,741,349,67.44
2023,8,4,18,30,40.1,520,43,520,136,79.72
2023,8,4,19,30,38,21,3,21,2,91.71000000000001
2023,8,4,20,30,36.9,0,0,0,0,102.94
2023,8,4,21,30,36.1,0,0,0,0,113.05
2023,8,4,22,30,35.1,0,0,0,0,121.44
2023,8,4,23,30,33.800000000000004,0,0,0,0,127.24000000000001
2023,8,5,0,30,32.7,0,0,0,0,129.52
2023,8,5,1,30,32,0,0,0,0,127.82000000000001
2023,8,5,2,30,31.6,0,0,0,0,122.5
2023,8,5,3,30,30.8,0,0,0,0,114.45
2023,8,5,4,30,30,0,0,0,0,104.54
2023,8,5,5,30,30.200000000000003,0,0,0,0,93.46000000000001
2023,8,5,6,30,32.4,433,39,433,103,81.54
2023,8,5,7,30,35.7,690,64,690,308,69.32000000000001
2023,8,5,8,30,38.6,809,80,809,522,56.85
2023,8,5,9,30,41.1,876,88,876,714,44.42
2023,8,5,10,30,43.1,916,92,916,865,32.43
2023,8,5,11,30,44.6,941,91,941,964,21.990000000000002
2023,8,5,12,30,45.800000000000004,948,92,948,1000,16.61
2023,8,5,13,30,46.400000000000006,943,90,943,972,20.79
2023,8,5,14,30,46.5,925,90,925,884,30.830000000000002
2023,8,5,15,30,46.1,892,84,892,740,42.7
2023,8,5,16,30,45.1,834,76,834,553,55.11
2023,8,5,17,30,43.2,727,64,727,341,67.6
2023,8,5,18,30,39.7,496,44,496,131,79.89
2023,8,5,19,30,36.6,16,3,16,2,91.89
2023,8,5,20,30,35.300000000000004,0,0,0,0,103.14
2023,8,5,21,30,34.2,0,0,0,0,113.28
2023,8,5,22,30,33.1,0,0,0,0,121.69
2023,8,5,23,30,32.1,0,0,0,0,127.5
2023,8,6,0,30,31.6,0,0,0,0,129.79
2023,8,6,1,30,31.400000000000002,0,0,0,0,128.08
2023,8,6,2,30,31.3,0,0,0,0,122.73
2023,8,6,3,30,31.3,0,0,0,0,114.64
2023,8,6,4,30,31,0,0,0,0,104.71000000000001
2023,8,6,5,30,30.900000000000002,0,0,0,0,93.60000000000001
2023,8,6,6,30,32.6,407,42,407,101,81.66
2023,8,6,7,30,35.300000000000004,672,69,672,305,69.43
2023,8,6,8,30,37.7,792,84,792,516,56.97
2023,8,6,9,30,39.800000000000004,856,95,856,705,44.54
2023,8,6,10,30,41.6,891,102,891,853,32.58
2023,8,6,11,30,43,909,105,909,947,22.19
2023,8,6,12,30,44.1,912,107,912,980,16.88
2023,8,6,13,30,44.7,902,268,651,876,21.03
2023,8,6,14,30,44.800000000000004,877,184,756,832,31.02
2023,8,6,15,30,44.300000000000004,836,335,368,605,42.86
2023,8,6,16,30,43.400000000000006,765,169,590,505,55.27
2023,8,6,17,30,42,643,154,314,273,67.76
2023,8,6,18,30,40,397,79,79,93,80.05
2023,8,6,19,30,38.2,7,1,0,1,92.08
2023,8,6,20,30,37.1,0,0,0,0,103.34
2023,8,6,21,30,36.2,0,0,0,0,113.5
2023,8,6,22,30,35.2,0,0,0,0,121.94
2023,8,6,23,30,34.1,0,0,0,0,127.78
2023,8,7,0,30,33.2,0,0,0,0,130.07
2023,8,7,1,30,32.4,0,0,0,0,128.34
2023,8,7,2,30,31.8,0,0,0,0,122.96000000000001
2023,8,7,3,30,31.3,0,0,0,0,114.84
2023,8,7,4,30,31.200000000000003,0,0,0,0,104.88
2023,8,7,5,30,31.6,0,0,0,0,93.74
2023,8,7,6,30,33,352,44,352,94,81.78
2023,8,7,7,30,35.1,626,72,626,291,69.55
2023,8,7,8,30,37.300000000000004,753,90,753,499,57.08
2023,8,7,9,30,39.400000000000006,821,103,821,687,44.660000000000004
2023,8,7,10,30,41.2,864,109,864,836,32.72
2023,8,7,11,30,42.5,891,109,891,933,22.39
2023,8,7,12,30,43.400000000000006,898,111,898,969,17.16
2023,8,7,13,30,43.900000000000006,893,109,893,941,21.28
2023,8,7,14,30,44,875,105,875,853,31.21
2023,8,7,15,30,43.6,836,99,836,710,43.03
2023,8,7,16,30,42.800000000000004,768,89,768,525,55.43
2023,8,7,17,30,41.5,647,75,647,318,67.92
2023,8,7,18,30,39.300000000000004,397,49,397,116,80.23
2023,8,7,19,30,37.300000000000004,4,1,4,1,92.26
2023,8,7,20,30,36.4,0,0,0,0,103.55
2023,8,7,21,30,35.6,0,0,0,0,113.73
2023,8,7,22,30,34.800000000000004,0,0,0,0,122.2
2023,8,7,23,30,33.800000000000004,0,0,0,0,128.05
2023,8,8,0,30,32.7,0,0,0,0,130.35
2023,8,8,1,30,31.900000000000002,0,0,0,0,128.61
2023,8,8,2,30,31.400000000000002,0,0,0,0,123.19
2023,8,8,3,30,31,0,0,0,0,115.03
2023,8,8,4,30,30.6,0,0,0,0,105.04
2023,8,8,5,30,31,0,0,0,0,93.89
