Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1291390,-,-,-,41.89,-72.54,-5,69,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,DNI,DHI,GHI,Surface Albedo,Wind Direction,Wind Speed
2017,3,22,17,30,-5.5,543,27,82,0.7000000000000001,324,0.7000000000000001
2017,3,22,18,30,-6.2,0,0,0,0.7000000000000001,325,0.6000000000000001
2017,3,22,19,30,-6.5,0,0,0,0.78,325,0.6000000000000001
2017,3,22,20,30,-6.800000000000001,0,0,0,0.78,324,0.6000000000000001
2017,3,22,21,30,-7,0,0,0,0.78,323,0.6000000000000001
2017,3,22,22,30,-7.2,0,0,0,0.78,323,0.5
2017,3,22,23,30,-7.300000000000001,0,0,0,0.78,324,0.5
2017,3,23,0,30,-7.4,0,0,0,0.78,325,0.5
2017,3,23,1,30,-7.4,0,0,0,0.78,326,0.5
2017,3,23,2,30,-7.5,0,0,0,0.78,325,0.4
2017,3,23,3,30,-7.800000000000001,0,0,0,0.78,323,0.4
2017,3,23,4,30,-8.3,0,0,0,0.78,320,0.4
2017,3,23,5,30,-8.3,0,0,0,0.78,317,0.30000000000000004
2017,3,23,6,30,-7.1000000000000005,596,32,106,0.78,316,0.4
2017,3,23,7,30,-5,842,57,318,0.78,320,0.4
2017,3,23,8,30,-3.1,947,74,526,0.78,321,0.5
2017,3,23,9,30,-1.4000000000000001,1003,87,701,0.78,318,0.5
2017,3,23,10,30,0.1,1012,100,815,0.78,314,0.5
2017,3,23,11,30,1.4000000000000001,1026,104,878,0.78,310,0.5
2017,3,23,12,30,2.2,1025,104,874,0.78,307,0.5
2017,3,23,13,30,2.6,1001,106,806,0.78,305,0.5
2017,3,23,14,30,2.6,968,96,676,0.78,303,0.5
2017,3,23,15,30,2.1,893,82,493,0.78,303,0.4
2017,3,23,16,30,0.5,768,62,286,0.78,300,0.30000000000000004
2017,3,23,17,30,-1.8,478,32,82,0.78,296,0.2
2017,3,23,18,30,-3.1,0,0,0,0.78,294,0.2
2017,3,23,19,30,-3.6,0,0,0,0.67,296,0.2
2017,3,23,20,30,-4.2,0,0,0,0.67,296,0.2
2017,3,23,21,30,-4.800000000000001,0,0,0,0.67,290,0.30000000000000004
2017,3,23,22,30,-4.7,0,0,0,0.67,282,0.6000000000000001
2017,3,23,23,30,-4.2,0,0,0,0.67,267,0.8
2017,3,24,0,30,-4,0,0,0,0.67,237,0.8
2017,3,24,1,30,-4.6000000000000005,0,0,0,0.67,212,0.7000000000000001
2017,3,24,2,30,-5.1000000000000005,0,0,0,0.67,202,0.4
2017,3,24,3,30,-5.5,0,0,0,0.67,195,0.2
2017,3,24,4,30,-5.300000000000001,0,0,0,0.67,192,0.2
2017,3,24,5,30,-3.8000000000000003,0,0,0,0.67,187,0.2
2017,3,24,6,30,-1.9000000000000001,434,40,96,0.67,182,0.30000000000000004
2017,3,24,7,30,0,2,95,96,0.67,183,0.30000000000000004
2017,3,24,8,30,2.3000000000000003,8,197,201,0.67,191,0.4
2017,3,24,9,30,4.4,26,311,327,0.67,197,0.5
2017,3,24,10,30,5.300000000000001,3,254,256,0.67,199,0.6000000000000001
2017,3,24,11,30,5.300000000000001,3,287,290,0.67,202,0.6000000000000001
2017,3,24,12,30,4.7,0,66,66,0.67,205,0.5
2017,3,24,13,30,4.6000000000000005,0,90,90,0.67,204,0.5
2017,3,24,14,30,4.9,0,118,119,0.67,206,0.5
2017,3,24,15,30,5,2,145,146,0.67,208,0.4
2017,3,24,16,30,4.5,1,83,83,0.67,211,0.4
2017,3,24,17,30,3.9000000000000004,0,24,24,0.67,219,0.30000000000000004
2017,3,24,18,30,3.8000000000000003,0,0,0,0.67,227,0.30000000000000004
2017,3,24,19,30,3.8000000000000003,0,0,0,0.65,232,0.30000000000000004
2017,3,24,20,30,3.3000000000000003,0,0,0,0.65,235,0.30000000000000004
2017,3,24,21,30,2.7,0,0,0,0.65,237,0.30000000000000004
2017,3,24,22,30,2.3000000000000003,0,0,0,0.65,238,0.30000000000000004
2017,3,24,23,30,2,0,0,0,0.65,245,0.2
2017,3,25,0,30,1.8,0,0,0,0.65,261,0.2
2017,3,25,1,30,1.5,0,0,0,0.65,281,0.2
2017,3,25,2,30,1.3,0,0,0,0.65,296,0.2
2017,3,25,3,30,1.1,0,0,0,0.65,308,0.2
2017,3,25,4,30,1.1,0,0,0,0.65,324,0.1
2017,3,25,5,30,1.7000000000000002,0,0,0,0.65,342,0.1
2017,3,25,6,30,3.1,0,20,20,0.65,353,0.1
2017,3,25,7,30,4.3,6,127,129,0.65,184,0.2
2017,3,25,8,30,4.800000000000001,34,279,296,0.65,20,0.2
2017,3,25,9,30,5.1000000000000005,1,161,162,0.65,34,0.2
2017,3,25,10,30,5.4,2,232,234,0.65,43,0.2
2017,3,25,11,30,5.6000000000000005,1,237,238,0.65,43,0.2
2017,3,25,12,30,5.300000000000001,1,196,197,0.65,30,0.2
2017,3,25,13,30,4.6000000000000005,0,160,161,0.65,14,0.2
2017,3,25,14,30,3.8000000000000003,0,138,138,0.65,9,0.2
2017,3,25,15,30,3.3000000000000003,1,126,126,0.65,11,0.1
2017,3,25,16,30,2.6,1,86,86,0.65,186,0.2
2017,3,25,17,30,0.9,0,26,26,0.65,356,0.4
2017,3,25,18,30,-0.7000000000000001,0,0,0,0.65,356,0.30000000000000004
2017,3,25,19,30,-1.3,0,0,0,0.65,181,0.2
2017,3,25,20,30,-1.4000000000000001,0,0,0,0.65,7,0.2
2017,3,25,21,30,-1.5,0,0,0,0.65,12,0.2
2017,3,25,22,30,-1.8,0,0,0,0.65,15,0.2
2017,3,25,23,30,-2.4000000000000004,0,0,0,0.65,18,0.2
2017,3,26,0,30,-2.8000000000000003,0,0,0,0.65,21,0.2
2017,3,26,1,30,-2.9000000000000004,0,0,0,0.65,23,0.2
2017,3,26,2,30,-2.7,0,0,0,0.65,26,0.2
2017,3,26,3,30,-2.5,0,0,0,0.65,33,0.2
2017,3,26,4,30,-2.4000000000000004,0,0,0,0.65,38,0.2
2017,3,26,5,30,-1.8,0,0,0,0.65,41,0.2
2017,3,26,6,30,-0.2,442,43,105,0.65,54,0.30000000000000004
2017,3,26,7,30,1.8,0,96,96,0.65,74,0.30000000000000004
2017,3,26,8,30,3.3000000000000003,16,211,219,0.65,87,0.30000000000000004
2017,3,26,9,30,4.2,0,138,138,0.65,96,0.30000000000000004
2017,3,26,10,30,4.5,1,140,140,0.65,105,0.30000000000000004
2017,3,26,11,30,4.6000000000000005,2,224,225,0.65,115,0.30000000000000004
2017,3,26,12,30,4.6000000000000005,6,310,314,0.65,122,0.30000000000000004
2017,3,26,13,30,4.6000000000000005,1,324,325,0.65,126,0.30000000000000004
2017,3,26,14,30,4.4,0,129,129,0.65,129,0.30000000000000004
2017,3,26,15,30,3.8000000000000003,0,152,152,0.65,131,0.2
2017,3,26,16,30,2.8000000000000003,3,94,95,0.65,129,0.2
2017,3,26,17,30,2,0,20,20,0.65,125,0.2
2017,3,26,18,30,1.5,0,0,0,0.65,123,0.2
2017,3,26,19,30,1.1,0,0,0,0.14,123,0.2
2017,3,26,20,30,0.9,0,0,0,0.14,121,0.2
2017,3,26,21,30,0.9,0,0,0,0.14,122,0.2
2017,3,26,22,30,0.8,0,0,0,0.14,124,0.2
2017,3,26,23,30,0.8,0,0,0,0.14,127,0.2
2017,3,27,0,30,0.8,0,0,0,0.14,128,0.2
2017,3,27,1,30,0.9,0,0,0,0.14,126,0.2
2017,3,27,2,30,1,0,0,0,0.14,126,0.2
2017,3,27,3,30,1.2000000000000002,0,0,0,0.14,129,0.2
2017,3,27,4,30,1.3,0,0,0,0.14,127,0.2
2017,3,27,5,30,1.5,0,0,0,0.14,124,0.2
2017,3,27,6,30,1.9000000000000001,0,4,4,0.14,124,0.2
2017,3,27,7,30,2.5,0,25,25,0.14,124,0.2
2017,3,27,8,30,3.7,0,10,10,0.14,132,0.2
2017,3,27,9,30,5.2,0,48,49,0.14,145,0.2
2017,3,27,10,30,6.7,0,81,81,0.14,157,0.2
2017,3,27,11,30,8.1,0,189,190,0.14,171,0.2
2017,3,27,12,30,9.200000000000001,0,98,98,0.14,192,0.2
2017,3,27,13,30,9.600000000000001,0,142,142,0.14,223,0.2
2017,3,27,14,30,9.200000000000001,0,48,48,0.14,270,0.1
2017,3,27,15,30,8.200000000000001,0,18,18,0.14,315,0.1
2017,3,27,16,30,6.9,0,49,49,0.14,336,0.1
2017,3,27,17,30,5.6000000000000005,283,42,76,0.14,346,0.1
2017,3,27,18,30,4.7,0,0,0,0.14,179,0.1
2017,3,27,19,30,4.2,0,0,0,0.14,10,0.1
2017,3,27,20,30,3.8000000000000003,0,0,0,0.14,19,0.1
2017,3,27,21,30,3.4000000000000004,0,0,0,0.14,29,0.1
2017,3,27,22,30,3.1,0,0,0,0.14,38,0.1
2017,3,27,23,30,2.9000000000000004,0,0,0,0.14,50,0.1
2017,3,28,0,30,2.6,0,0,0,0.14,65,0.1
2017,3,28,1,30,2.4000000000000004,0,0,0,0.14,81,0.1
2017,3,28,2,30,2.2,0,0,0,0.14,91,0.1
2017,3,28,3,30,2.2,0,0,0,0.14,99,0.1
2017,3,28,4,30,2.2,0,0,0,0.14,107,0.1
2017,3,28,5,30,2.4000000000000004,0,0,0,0.14,111,0.1
2017,3,28,6,30,2.9000000000000004,0,21,21,0.14,114,0.1
2017,3,28,7,30,3.8000000000000003,2,74,74,0.14,121,0.2
2017,3,28,8,30,5,0,84,84,0.14,120,0.2
2017,3,28,9,30,6.6000000000000005,0,131,131,0.14,116,0.2
2017,3,28,10,30,7.7,4,216,219,0.14,122,0.2
2017,3,28,11,30,7.7,1,161,162,0.14,123,0.1
2017,3,28,12,30,7.7,1,139,140,0.14,109,0.2
2017,3,28,13,30,7.6000000000000005,0,63,64,0.14,93,0.2
2017,3,28,14,30,7.4,4,173,176,0.14,87,0.2
2017,3,28,15,30,6.800000000000001,0,9,9,0.14,86,0.1
2017,3,28,16,30,5.800000000000001,0,14,14,0.14,83,0.1
2017,3,28,17,30,5,0,11,11,0.14,74,0.1
2017,3,28,18,30,4.7,0,0,0,0.14,60,0.1
2017,3,28,19,30,4.4,0,0,0,0.14,45,0.2
2017,3,28,20,30,4,0,0,0,0.14,30,0.2
2017,3,28,21,30,3.5,0,0,0,0.14,18,0.2
2017,3,28,22,30,3.1,0,0,0,0.14,10,0.2
2017,3,28,23,30,2.8000000000000003,0,0,0,0.14,6,0.2
2017,3,29,0,30,2.4000000000000004,0,0,0,0.14,179,0.2
2017,3,29,1,30,2.2,0,0,0,0.14,346,0.2
2017,3,29,2,30,2.1,0,0,0,0.14,338,0.2
2017,3,29,3,30,2.1,0,0,0,0.14,337,0.2
2017,3,29,4,30,1.9000000000000001,0,0,0,0.14,337,0.30000000000000004
2017,3,29,5,30,2,0,0,0,0.14,339,0.30000000000000004
2017,3,29,6,30,2.9000000000000004,486,44,120,0.14,344,0.30000000000000004
2017,3,29,7,30,4.800000000000001,744,66,321,0.14,349,0.4
2017,3,29,8,30,7,143,297,370,0.14,350,0.4
2017,3,29,9,30,8.8,254,362,525,0.14,346,0.4
2017,3,29,10,30,10,89,387,452,0.14,338,0.4
2017,3,29,11,30,10.8,980,93,858,0.14,331,0.4
2017,3,29,12,30,11.100000000000001,980,92,853,0.14,328,0.4
2017,3,29,13,30,10.8,954,92,781,0.14,327,0.4
2017,3,29,14,30,10,141,366,454,0.14,327,0.4
2017,3,29,15,30,8.6,49,266,290,0.14,331,0.4
2017,3,29,16,30,6.800000000000001,0,49,49,0.14,336,0.4
2017,3,29,17,30,5,461,36,94,0.14,339,0.4
2017,3,29,18,30,3.6,0,0,0,0.14,343,0.30000000000000004
2017,3,29,19,30,2.5,0,0,0,0.14,347,0.30000000000000004
2017,3,29,20,30,1.3,0,0,0,0.14,348,0.30000000000000004
2017,3,29,21,30,0.30000000000000004,0,0,0,0.14,346,0.2
2017,3,29,22,30,-0.7000000000000001,0,0,0,0.14,342,0.2
2017,3,29,23,30,-1.6,0,0,0,0.14,335,0.2
2017,3,30,0,30,-2.2,0,0,0,0.14,334,0.2
2017,3,30,1,30,-2.4000000000000004,0,0,0,0.14,334,0.2
2017,3,30,2,30,-2.6,0,0,0,0.14,331,0.2
2017,3,30,3,30,-2.7,0,0,0,0.14,327,0.2
2017,3,30,4,30,-2.9000000000000004,0,0,0,0.14,327,0.1
2017,3,30,5,30,-1.9000000000000001,0,0,0,0.14,329,0.2
2017,3,30,6,30,0.6000000000000001,577,40,133,0.14,339,0.2
2017,3,30,7,30,2.9000000000000004,806,60,339,0.14,352,0.30000000000000004
2017,3,30,8,30,4.6000000000000005,905,70,534,0.14,354,0.30000000000000004
2017,3,30,9,30,6.300000000000001,960,77,698,0.14,354,0.30000000000000004
2017,3,30,10,30,7.800000000000001,991,81,813,0.14,353,0.2
2017,3,30,11,30,9.1,995,84,865,0.14,351,0.2
2017,3,30,12,30,10.100000000000001,991,86,860,0.14,354,0.2
2017,3,30,13,30,10.700000000000001,970,84,788,0.14,356,0.2
2017,3,30,14,30,10.600000000000001,929,80,661,0.14,352,0.1
2017,3,30,15,30,9.8,849,76,488,0.14,340,0.1
2017,3,30,16,30,8,8,143,146,0.14,333,0.30000000000000004
2017,3,30,17,30,6.2,0,36,36,0.14,171,0.7000000000000001
2017,3,30,18,30,5.1000000000000005,0,0,0,0.14,28,0.7000000000000001
2017,3,30,19,30,4,0,0,0,0.14,66,0.6000000000000001
2017,3,30,20,30,3.2,0,0,0,0.14,83,0.5
2017,3,30,21,30,2.9000000000000004,0,0,0,0.14,88,0.4
2017,3,30,22,30,2.4000000000000004,0,0,0,0.14,105,0.4
2017,3,30,23,30,1.7000000000000002,0,0,0,0.14,128,0.30000000000000004
2017,3,31,0,30,1.2000000000000002,0,0,0,0.14,142,0.2
2017,3,31,1,30,0.9,0,0,0,0.14,146,0.2
2017,3,31,2,30,0.7000000000000001,0,0,0,0.14,148,0.2
2017,3,31,3,30,0.6000000000000001,0,0,0,0.14,137,0.2
2017,3,31,4,30,0.6000000000000001,0,0,0,0.14,121,0.1
2017,3,31,5,30,0.9,0,0,0,0.14,115,0.1
2017,3,31,6,30,1.3,0,11,11,0.14,110,0.2
2017,3,31,7,30,1.6,0,22,22,0.14,109,0.2
2017,3,31,8,30,1.8,2,119,120,0.14,112,0.30000000000000004
2017,3,31,9,30,2,1,144,145,0.14,112,0.30000000000000004
2017,3,31,10,30,2.1,2,191,192,0.14,111,0.30000000000000004
2017,3,31,11,30,2.1,1,170,171,0.14,110,0.30000000000000004
2017,3,31,12,30,2,1,156,157,0.14,108,0.30000000000000004
2017,3,31,13,30,1.8,0,125,126,0.14,104,0.30000000000000004
2017,3,31,14,30,1.5,0,74,74,0.14,98,0.30000000000000004
2017,3,31,15,30,1.2000000000000002,10,159,164,0.14,94,0.30000000000000004
2017,3,31,16,30,1,0,52,52,0.14,95,0.30000000000000004
2017,3,31,17,30,0.7000000000000001,0,7,7,0.14,95,0.4
2017,3,31,18,30,0.5,0,0,0,0.14,92,0.4
2017,3,31,19,30,10.600000000000001,0,0,0,0.13,172,0.2
2017,3,31,20,30,10.200000000000001,0,0,0,0.13,164,0.2
2017,3,31,21,30,9.700000000000001,0,0,0,0.13,154,0.1
2017,3,31,22,30,9.600000000000001,0,0,0,0.13,139,0.2
2017,3,31,23,30,9.5,0,0,0,0.13,209,0.2
2021,4,1,0,30,9.3,0,0,0,0.13,294,0.2
2021,4,1,1,30,8.8,0,0,0,0.13,313,0.2
2021,4,1,2,30,8,0,0,0,0.13,329,0.30000000000000004
2021,4,1,3,30,7,0,0,0,0.13,333,0.30000000000000004
2021,4,1,4,30,6,0,0,0,0.13,338,0.4
2021,4,1,5,30,4.9,0,0,0,0.13,335,0.4
2021,4,1,6,30,3.9000000000000004,0,25,25,0.13,328,0.4
2021,4,1,7,30,3.5,2,62,63,0.13,327,0.5
2021,4,1,8,30,4.3,5,118,121,0.13,330,0.5
2021,4,1,9,30,6,4,165,168,0.13,331,0.5
2021,4,1,10,30,7.6000000000000005,47,298,333,0.13,329,0.5
2021,4,1,11,30,8.700000000000001,9,220,227,0.13,329,0.5
2021,4,1,12,30,9.3,0,161,161,0.13,325,0.4
2021,4,1,13,30,8.9,0,163,163,0.13,319,0.4
2021,4,1,14,30,7.9,0,182,182,0.13,317,0.4
2021,4,1,15,30,6.800000000000001,0,142,142,0.13,319,0.30000000000000004
2021,4,1,16,30,5.5,18,154,160,0.13,322,0.30000000000000004
2021,4,1,17,30,4,42,52,58,0.13,325,0.30000000000000004
2021,4,1,18,30,2.6,0,0,0,0.13,328,0.30000000000000004
2021,4,1,19,30,1.6,0,0,0,0.13,331,0.30000000000000004
2021,4,1,20,30,0.7000000000000001,0,0,0,0.13,332,0.30000000000000004
2021,4,1,21,30,-0.1,0,0,0,0.13,330,0.30000000000000004
2021,4,1,22,30,-0.9,0,0,0,0.13,327,0.30000000000000004
2021,4,1,23,30,-1.6,0,0,0,0.13,324,0.30000000000000004
2021,4,2,0,30,-2.3000000000000003,0,0,0,0.13,320,0.2
2021,4,2,1,30,-3,0,0,0,0.13,317,0.2
2021,4,2,2,30,-3.5,0,0,0,0.13,315,0.2
2021,4,2,3,30,-3.9000000000000004,0,0,0,0.13,315,0.2
2021,4,2,4,30,-4.3,0,0,0,0.13,315,0.2
2021,4,2,5,30,-4.1000000000000005,0,1,1,0.13,317,0.30000000000000004
2021,4,2,6,30,-3.1,0,23,23,0.13,321,0.30000000000000004
2021,4,2,7,30,-1.8,3,120,121,0.13,323,0.30000000000000004
2021,4,2,8,30,-0.7000000000000001,31,252,268,0.13,321,0.30000000000000004
2021,4,2,9,30,0.2,20,298,311,0.13,318,0.30000000000000004
2021,4,2,10,30,0.8,4,307,310,0.13,316,0.30000000000000004
2021,4,2,11,30,1.3,4,326,329,0.13,315,0.30000000000000004
2021,4,2,12,30,1.6,12,366,376,0.13,315,0.30000000000000004
2021,4,2,13,30,1.7000000000000002,3,292,294,0.13,318,0.30000000000000004
2021,4,2,14,30,1.5,0,188,188,0.13,321,0.30000000000000004
2021,4,2,15,30,1.1,1,158,158,0.13,324,0.30000000000000004
2021,4,2,16,30,0.30000000000000004,0,67,67,0.13,326,0.2
2021,4,2,17,30,-0.8,0,38,38,0.13,326,0.2
2021,4,2,18,30,-1.9000000000000001,0,0,0,0.13,326,0.1
2021,4,2,19,30,-2.6,0,0,0,0.14,328,0.1
2021,4,2,20,30,-3.1,0,0,0,0.14,330,0.1
2021,4,2,21,30,-3.3000000000000003,0,0,0,0.14,329,0.2
2021,4,2,22,30,-3.5,0,0,0,0.14,325,0.2
2021,4,2,23,30,-3.6,0,0,0,0.14,320,0.1
2021,4,3,0,30,-3.7,0,0,0,0.14,313,0.1
2021,4,3,1,30,-3.7,0,0,0,0.14,306,0.1
2021,4,3,2,30,-3.7,0,0,0,0.14,302,0.1
2021,4,3,3,30,-3.7,0,0,0,0.14,300,0.1
2021,4,3,4,30,-3.7,0,0,0,0.14,300,0.1
2021,4,3,5,30,-2.7,48,6,6,0.14,299,0.2
2021,4,3,6,30,-0.4,574,48,153,0.14,308,0.2
2021,4,3,7,30,1.9000000000000001,794,70,362,0.14,318,0.2
2021,4,3,8,30,3.6,896,84,561,0.14,319,0.30000000000000004
2021,4,3,9,30,4.9,943,98,725,0.14,319,0.30000000000000004
2021,4,3,10,30,6.2,964,108,838,0.14,322,0.30000000000000004
2021,4,3,11,30,7.4,968,111,887,0.14,324,0.2
2021,4,3,12,30,8.200000000000001,959,113,877,0.14,324,0.2
2021,4,3,13,30,8.700000000000001,930,113,802,0.14,320,0.2
2021,4,3,14,30,8.6,885,105,671,0.14,315,0.2
2021,4,3,15,30,7.9,815,93,500,0.14,309,0.2
2021,4,3,16,30,5.300000000000001,688,75,302,0.14,300,0.2
2021,4,3,17,30,1.5,417,45,105,0.14,295,0.5
2021,4,3,18,30,-0.4,0,0,0,0.14,297,0.6000000000000001
2021,4,3,19,30,-1,0,0,0,0.13,302,0.4
2021,4,3,20,30,-1.3,0,0,0,0.13,307,0.30000000000000004
2021,4,3,21,30,-1.5,0,0,0,0.13,312,0.30000000000000004
2021,4,3,22,30,-1.7000000000000002,0,0,0,0.13,319,0.30000000000000004
2021,4,3,23,30,-1.8,0,0,0,0.13,326,0.30000000000000004
2021,4,4,0,30,-1.9000000000000001,0,0,0,0.13,331,0.30000000000000004
2021,4,4,1,30,-2,0,0,0,0.13,335,0.30000000000000004
2021,4,4,2,30,-2,0,0,0,0.13,340,0.30000000000000004
2021,4,4,3,30,-2,0,0,0,0.13,346,0.30000000000000004
2021,4,4,4,30,-1.7000000000000002,0,0,0,0.13,352,0.4
2021,4,4,5,30,-0.1,26,6,6,0.13,356,0.30000000000000004
2021,4,4,6,30,2.8000000000000003,313,70,129,0.13,352,0.1
2021,4,4,7,30,6.1000000000000005,12,159,163,0.13,338,0.1
2021,4,4,8,30,8.8,460,219,466,0.13,322,0.1
2021,4,4,9,30,10.3,685,196,655,0.13,311,0.2
2021,4,4,10,30,11.5,765,183,766,0.13,308,0.2
2021,4,4,11,30,12.4,888,139,855,0.13,310,0.2
2021,4,4,12,30,13,891,134,847,0.13,312,0.2
2021,4,4,13,30,13.200000000000001,876,125,778,0.13,315,0.30000000000000004
2021,4,4,14,30,12.8,842,114,656,0.13,317,0.30000000000000004
2021,4,4,15,30,12,777,99,490,0.13,319,0.30000000000000004
2021,4,4,16,30,10.5,651,79,296,0.13,320,0.2
2021,4,4,17,30,8.3,383,48,104,0.13,323,0.2
2021,4,4,18,30,6.6000000000000005,0,0,0,0.13,330,0.2
2021,4,4,19,30,5.6000000000000005,0,0,0,0.14,334,0.2
2021,4,4,20,30,4.800000000000001,0,0,0,0.14,331,0.2
2021,4,4,21,30,4.1000000000000005,0,0,0,0.14,325,0.2
2021,4,4,22,30,3.5,0,0,0,0.14,319,0.2
2021,4,4,23,30,3.1,0,0,0,0.14,316,0.2
2021,4,5,0,30,2.8000000000000003,0,0,0,0.14,313,0.2
2021,4,5,1,30,2.7,0,0,0,0.14,312,0.2
2021,4,5,2,30,2.6,0,0,0,0.14,310,0.2
2021,4,5,3,30,2.5,0,0,0,0.14,311,0.2
2021,4,5,4,30,2.3000000000000003,0,0,0,0.14,313,0.2
2021,4,5,5,30,2.9000000000000004,43,9,9,0.14,314,0.2
2021,4,5,6,30,4.800000000000001,464,60,150,0.14,319,0.2
2021,4,5,7,30,7.4,691,90,351,0.14,327,0.30000000000000004
2021,4,5,8,30,9.4,806,107,544,0.14,332,0.30000000000000004
2021,4,5,9,30,10.9,882,113,708,0.14,331,0.4
2021,4,5,10,30,12.3,935,110,826,0.14,328,0.4
2021,4,5,11,30,13.4,957,107,882,0.14,326,0.4
2021,4,5,12,30,14.3,956,103,872,0.14,324,0.4
2021,4,5,13,30,14.600000000000001,940,99,803,0.14,325,0.4
2021,4,5,14,30,14.3,899,95,677,0.14,328,0.4
2021,4,5,15,30,13.5,827,87,506,0.14,332,0.30000000000000004
2021,4,5,16,30,12,703,70,307,0.14,335,0.30000000000000004
2021,4,5,17,30,10,451,44,112,0.14,337,0.30000000000000004
2021,4,5,18,30,8.5,0,0,0,0.14,337,0.2
2021,4,5,19,30,7.6000000000000005,0,0,0,0.14,336,0.2
2021,4,5,20,30,6.800000000000001,0,0,0,0.14,333,0.2
2021,4,5,21,30,6.2,0,0,0,0.14,332,0.2
2021,4,5,22,30,5.7,0,0,0,0.14,333,0.2
2021,4,5,23,30,5.2,0,0,0,0.14,334,0.2
2021,4,6,0,30,4.4,0,0,0,0.14,333,0.2
2021,4,6,1,30,3.6,0,0,0,0.14,330,0.2
2021,4,6,2,30,3,0,0,0,0.14,325,0.2
2021,4,6,3,30,2.5,0,0,0,0.14,319,0.2
2021,4,6,4,30,2.1,0,0,0,0.14,314,0.2
2021,4,6,5,30,2.9000000000000004,74,9,10,0.14,310,0.2
2021,4,6,6,30,5.4,551,51,160,0.14,316,0.2
2021,4,6,7,30,8.200000000000001,761,71,362,0.14,329,0.2
2021,4,6,8,30,10.4,860,83,553,0.14,338,0.30000000000000004
2021,4,6,9,30,12.100000000000001,918,89,712,0.14,341,0.30000000000000004
2021,4,6,10,30,13.8,951,91,823,0.14,340,0.2
2021,4,6,11,30,15.100000000000001,968,90,878,0.14,336,0.2
2021,4,6,12,30,16.1,965,87,867,0.14,331,0.2
2021,4,6,13,30,16.5,947,86,798,0.14,327,0.2
2021,4,6,14,30,16.3,904,84,672,0.14,326,0.2
2021,4,6,15,30,15.600000000000001,667,124,464,0.14,327,0.2
2021,4,6,16,30,13.700000000000001,706,66,306,0.14,330,0.1
2021,4,6,17,30,10.5,453,43,112,0.14,337,0.1
2021,4,6,18,30,8.4,0,0,0,0.14,350,0.1
2021,4,6,19,30,8,0,0,0,0.14,184,0.1
2021,4,6,20,30,7.2,0,0,0,0.14,15,0.1
2021,4,6,21,30,5.9,0,0,0,0.14,19,0.1
2021,4,6,22,30,4.9,0,0,0,0.14,17,0.1
2021,4,6,23,30,4.3,0,0,0,0.14,11,0.1
2021,4,7,0,30,3.8000000000000003,0,0,0,0.14,7,0.1
2021,4,7,1,30,3.5,0,0,0,0.14,5,0.1
2021,4,7,2,30,3.3000000000000003,0,0,0,0.14,180,0.1
2021,4,7,3,30,3.1,0,0,0,0.14,354,0.1
2021,4,7,4,30,3.2,0,0,0,0.14,347,0.1
2021,4,7,5,30,4.9,0,7,7,0.14,342,0.1
2021,4,7,6,30,7.800000000000001,73,95,110,0.14,337,0.1
2021,4,7,7,30,10.8,288,176,288,0.14,346,0.1
2021,4,7,8,30,13.200000000000001,527,180,471,0.14,181,0.2
2021,4,7,9,30,15,683,161,628,0.14,5,0.2
2021,4,7,10,30,16.400000000000002,646,202,702,0.14,10,0.2
2021,4,7,11,30,17.2,879,122,841,0.14,17,0.2
2021,4,7,12,30,17.400000000000002,872,122,830,0.14,28,0.2
2021,4,7,13,30,17.3,775,145,730,0.14,41,0.2
2021,4,7,14,30,17.2,870,91,660,0.14,53,0.2
2021,4,7,15,30,16.6,800,84,494,0.14,65,0.1
2021,4,7,16,30,15,548,93,281,0.14,82,0.1
2021,4,7,17,30,12,286,44,89,0.14,99,0.1
2021,4,7,18,30,9.5,0,0,0,0.14,114,0.1
2021,4,7,19,30,8.200000000000001,0,0,0,0.14,129,0.1
2021,4,7,20,30,7.2,0,0,0,0.14,144,0.1
2021,4,7,21,30,6.4,0,0,0,0.14,162,0.30000000000000004
2021,4,7,22,30,6.2,0,0,0,0.14,188,0.6000000000000001
2021,4,7,23,30,6.4,0,0,0,0.14,221,0.7000000000000001
2021,4,8,0,30,6.5,0,0,0,0.14,255,0.8
