Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,355378,-,-,-,51.49,-0.14,0,11,0,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,DHI,DNI,GHI,Solar Zenith Angle
2013,4,6,16,30,8.3,78,733,351,68.15
2013,4,6,17,30,6.300000000000001,58,564,183,77.25
2013,4,6,18,30,3.5,24,212,37,86.42
2013,4,6,19,30,2,0,0,0,95.73
2013,4,6,20,30,0.8,0,0,0,104.2
2013,4,6,21,30,-0.2,0,0,0,111.58
2013,4,6,22,30,-0.9,0,0,0,117.31
2013,4,6,23,30,-1.5,0,0,0,120.82000000000001
2013,4,7,0,30,-1.9000000000000001,0,0,0,121.64
2013,4,7,1,30,-2,0,0,0,119.66
2013,4,7,2,30,-2,0,0,0,115.14
2013,4,7,3,30,-2,0,0,0,108.64
2013,4,7,4,30,-2,0,0,0,100.74000000000001
2013,4,7,5,30,-1.4000000000000001,0,0,0,91.94
2013,4,7,6,30,1,18,0,18,82.57000000000001
2013,4,7,7,30,3.3000000000000003,147,121,182,73.32000000000001
2013,4,7,8,30,5.300000000000001,186,317,323,64.38
2013,4,7,9,30,6.5,241,357,439,56.29
2013,4,7,10,30,7.4,229,505,555,49.74
2013,4,7,11,30,8.1,269,489,611,45.57
2013,4,7,12,30,8.5,145,844,746,44.550000000000004
2013,4,7,13,30,8.700000000000001,265,495,603,46.910000000000004
2013,4,7,14,30,8.5,283,304,469,52.14
2013,4,7,15,30,7.800000000000001,257,240,379,59.4
2013,4,7,16,30,6.6000000000000005,192,220,275,67.89
2013,4,7,17,30,5,86,7,87,77
2013,4,7,18,30,3.5,11,0,11,86.18
2013,4,7,19,30,2.9000000000000004,0,0,0,95.47
2013,4,7,20,30,2.7,0,0,0,103.92
2013,4,7,21,30,2.4000000000000004,0,0,0,111.27
2013,4,7,22,30,2.2,0,0,0,116.98
2013,4,7,23,30,2.3000000000000003,0,0,0,120.46000000000001
2013,4,8,0,30,2.3000000000000003,0,0,0,121.26
2013,4,8,1,30,2.3000000000000003,0,0,0,119.27
2013,4,8,2,30,2.4000000000000004,0,0,0,114.77
2013,4,8,3,30,2.5,0,0,0,108.28
2013,4,8,4,30,2.6,0,0,0,100.39
2013,4,8,5,30,2.6,0,0,0,91.60000000000001
2013,4,8,6,30,3.2,11,0,11,82.24
2013,4,8,7,30,4.2,73,2,74,72.98
2013,4,8,8,30,5.6000000000000005,180,15,186,64.03
2013,4,8,9,30,7,294,144,375,55.93
2013,4,8,10,30,8.200000000000001,355,201,486,49.36
2013,4,8,11,30,8.700000000000001,293,425,593,45.19
2013,4,8,12,30,8.8,356,354,610,44.18
2013,4,8,13,30,8.8,350,322,571,46.57
2013,4,8,14,30,8.700000000000001,314,305,503,51.83
2013,4,8,15,30,8.200000000000001,294,162,377,59.120000000000005
2013,4,8,16,30,7.4,206,110,248,67.64
2013,4,8,17,30,5.7,9,0,9,76.76
2013,4,8,18,30,3.6,12,0,12,85.94
2013,4,8,19,30,2.9000000000000004,0,0,0,95.21000000000001
2013,4,8,20,30,2.6,0,0,0,103.64
2013,4,8,21,30,2.4000000000000004,0,0,0,110.97
2013,4,8,22,30,2.4000000000000004,0,0,0,116.65
2013,4,8,23,30,2.4000000000000004,0,0,0,120.10000000000001
2013,4,9,0,30,2.5,0,0,0,120.89
2013,4,9,1,30,2.5,0,0,0,118.9
2013,4,9,2,30,2.8000000000000003,0,0,0,114.4
2013,4,9,3,30,3,0,0,0,107.93
2013,4,9,4,30,3.2,0,0,0,100.05
2013,4,9,5,30,3.4000000000000004,0,0,0,91.27
2013,4,9,6,30,3.9000000000000004,7,0,7,81.91
2013,4,9,7,30,4.7,10,0,10,72.65
2013,4,9,8,30,5.7,44,0,44,63.690000000000005
2013,4,9,9,30,6.6000000000000005,158,5,161,55.58
2013,4,9,10,30,7.300000000000001,160,2,162,48.99
2013,4,9,11,30,7.7,222,0,222,44.81
2013,4,9,12,30,7.800000000000001,346,74,399,43.81
2013,4,9,13,30,7.7,278,15,288,46.230000000000004
2013,4,9,14,30,7.5,190,6,194,51.53
2013,4,9,15,30,7.2,231,37,250,58.85
2013,4,9,16,30,6.800000000000001,113,6,115,67.38
2013,4,9,17,30,6.4,7,0,7,76.51
2013,4,9,18,30,5.9,3,0,3,85.7
2013,4,9,19,30,5.7,0,0,0,94.95
2013,4,9,20,30,5.4,0,0,0,103.36
2013,4,9,21,30,5.2,0,0,0,110.67
2013,4,9,22,30,4.9,0,0,0,116.31
2013,4,9,23,30,4.6000000000000005,0,0,0,119.74000000000001
2013,4,10,0,30,4.3,0,0,0,120.52
2013,4,10,1,30,3.9000000000000004,0,0,0,118.52
2013,4,10,2,30,3.4000000000000004,0,0,0,114.03
2013,4,10,3,30,2.9000000000000004,0,0,0,107.57000000000001
2013,4,10,4,30,2.4000000000000004,0,0,0,99.7
2013,4,10,5,30,2.1,0,0,0,90.93
2013,4,10,6,30,2.2,19,0,19,81.58
2013,4,10,7,30,2.8000000000000003,9,0,9,72.32000000000001
2013,4,10,8,30,3.9000000000000004,200,8,204,63.35
2013,4,10,9,30,6,167,649,537,55.22
2013,4,10,10,30,8.6,164,738,651,48.63
2013,4,10,11,30,10,315,409,607,44.43
2013,4,10,12,30,10.3,370,281,575,43.45
2013,4,10,13,30,10.100000000000001,368,187,498,45.89
2013,4,10,14,30,9.5,302,77,350,51.230000000000004
2013,4,10,15,30,8.8,275,104,329,58.57
2013,4,10,16,30,7.9,176,33,189,67.13
2013,4,10,17,30,6.800000000000001,8,0,8,76.27
2013,4,10,18,30,5.9,9,0,9,85.46000000000001
2013,4,10,19,30,5.300000000000001,0,0,0,94.69
2013,4,10,20,30,5,0,0,0,103.09
2013,4,10,21,30,4.9,0,0,0,110.36
2013,4,10,22,30,4.800000000000001,0,0,0,115.98
2013,4,10,23,30,4.7,0,0,0,119.39
2013,4,11,0,30,4.6000000000000005,0,0,0,120.14
2013,4,11,1,30,4.6000000000000005,0,0,0,118.15
2013,4,11,2,30,4.6000000000000005,0,0,0,113.66
2013,4,11,3,30,4.7,0,0,0,107.22
2013,4,11,4,30,4.800000000000001,0,0,0,99.36
2013,4,11,5,30,4.9,0,0,0,90.02
2013,4,11,6,30,5.1000000000000005,61,230,96,81.26
2013,4,11,7,30,5.300000000000001,10,0,10,71.99
2013,4,11,8,30,5.6000000000000005,18,0,18,63.02
2013,4,11,9,30,6.1000000000000005,32,0,32,54.870000000000005
2013,4,11,10,30,6.9,185,695,648,48.26
2013,4,11,11,30,8,148,0,148,44.06
2013,4,11,12,30,9.200000000000001,216,0,216,43.08
2013,4,11,13,30,10.3,260,1,261,45.550000000000004
2013,4,11,14,30,10.9,128,0,128,50.92
2013,4,11,15,30,10.8,243,14,250,58.300000000000004
2013,4,11,16,30,10.200000000000001,85,0,85,66.87
2013,4,11,17,30,9.1,96,10,98,76.02
2013,4,11,18,30,7.6000000000000005,10,0,10,85.22
2013,4,11,19,30,6.7,0,0,0,94.44
2013,4,11,20,30,6.5,0,0,0,102.81
2013,4,11,21,30,6.6000000000000005,0,0,0,110.06
2013,4,11,22,30,6.6000000000000005,0,0,0,115.66
2013,4,11,23,30,6.300000000000001,0,0,0,119.03
2013,4,12,0,30,6.2,0,0,0,119.78
2013,4,12,1,30,6.1000000000000005,0,0,0,117.77
2013,4,12,2,30,6.300000000000001,0,0,0,113.3
2013,4,12,3,30,6.7,0,0,0,106.86
2013,4,12,4,30,6.9,0,0,0,99.02
2013,4,12,5,30,7.2,0,0,0,89.75
2013,4,12,6,30,7.7,3,0,3,80.94
2013,4,12,7,30,8.6,10,0,10,71.67
2013,4,12,8,30,9.8,24,0,24,62.68
2013,4,12,9,30,10.5,187,1,187,54.53
2013,4,12,10,30,11.100000000000001,80,0,80,47.9
2013,4,12,11,30,11.700000000000001,336,108,414,43.69
2013,4,12,12,30,11.8,335,212,491,42.72
2013,4,12,13,30,11.4,219,7,224,45.22
2013,4,12,14,30,10.8,169,3,171,50.63
2013,4,12,15,30,10.5,128,0,128,58.03
2013,4,12,16,30,10.4,32,0,32,66.62
2013,4,12,17,30,9.600000000000001,126,52,138,75.78
2013,4,12,18,30,8,8,0,8,84.98
2013,4,12,19,30,7.2,0,0,0,94.18
2013,4,12,20,30,6.9,0,0,0,102.54
2013,4,12,21,30,6.4,0,0,0,109.76
2013,4,12,22,30,5.800000000000001,0,0,0,115.33
2013,4,12,23,30,5.300000000000001,0,0,0,118.68
2013,4,13,0,30,5,0,0,0,119.41
2013,4,13,1,30,4.800000000000001,0,0,0,117.41
2013,4,13,2,30,4.7,0,0,0,112.94
2013,4,13,3,30,4.6000000000000005,0,0,0,106.52
2013,4,13,4,30,4.5,0,0,0,98.69
2013,4,13,5,30,4.4,0,0,0,89.46000000000001
2013,4,13,6,30,4.800000000000001,45,466,121,80.62
2013,4,13,7,30,5.9,15,0,15,71.34
2013,4,13,8,30,7.800000000000001,84,777,445,62.35
2013,4,13,9,30,10.100000000000001,240,5,243,54.18
2013,4,13,10,30,11.3,323,34,347,47.54
2013,4,13,11,30,11.200000000000001,220,6,225,43.32
2013,4,13,12,30,10.3,274,15,285,42.36
2013,4,13,13,30,9.600000000000001,226,7,230,44.89
2013,4,13,14,30,9.4,194,6,198,50.33
2013,4,13,15,30,9.5,133,3,135,57.76
2013,4,13,16,30,9.700000000000001,101,3,102,66.37
2013,4,13,17,30,9.9,4,0,4,75.54
2013,4,13,18,30,10,5,0,5,84.75
2013,4,13,19,30,9.9,0,0,0,93.93
2013,4,13,20,30,9.9,0,0,0,102.26
2013,4,13,21,30,9.8,0,0,0,109.47
2013,4,13,22,30,9.8,0,0,0,115
2013,4,13,23,30,9.8,0,0,0,118.33
2013,4,14,0,30,9.9,0,0,0,119.05
2013,4,14,1,30,10,0,0,0,117.04
2013,4,14,2,30,9.700000000000001,0,0,0,112.58
2013,4,14,3,30,9.600000000000001,0,0,0,106.17
2013,4,14,4,30,9.5,0,0,0,98.35000000000001
2013,4,14,5,30,9.600000000000001,0,0,0,89.19
2013,4,14,6,30,10.4,45,1,45,80.31
2013,4,14,7,30,11.9,27,0,27,71.03
2013,4,14,8,30,14,207,17,215,62.03
2013,4,14,9,30,16,220,454,488,53.84
2013,4,14,10,30,17.400000000000002,309,278,498,47.18
2013,4,14,11,30,18,282,453,614,42.96
2013,4,14,12,30,18.1,271,507,648,42.01
2013,4,14,13,30,18.1,269,483,613,44.56
2013,4,14,14,30,17.7,125,784,628,50.03
2013,4,14,15,30,17,242,243,372,57.5
2013,4,14,16,30,15.9,226,66,253,66.12
2013,4,14,17,30,14.5,74,476,195,75.3
2013,4,14,18,30,12.700000000000001,8,0,8,84.51
2013,4,14,19,30,11.3,0,0,0,93.67
2013,4,14,20,30,10.5,0,0,0,101.99000000000001
2013,4,14,21,30,10,0,0,0,109.17
2013,4,14,22,30,9.700000000000001,0,0,0,114.68
2013,4,14,23,30,9.600000000000001,0,0,0,117.99000000000001
2013,4,15,0,30,9.600000000000001,0,0,0,118.68
2013,4,15,1,30,9.3,0,0,0,116.68
2013,4,15,2,30,8.700000000000001,0,0,0,112.23
2013,4,15,3,30,8.200000000000001,0,0,0,105.83
2013,4,15,4,30,7.800000000000001,0,0,0,98.02
2013,4,15,5,30,7.9,10,33,11,88.9
2013,4,15,6,30,8.8,5,0,5,79.99
2013,4,15,7,30,10.600000000000001,82,619,286,70.71000000000001
2013,4,15,8,30,12.3,210,12,216,61.7
2013,4,15,9,30,13.3,281,245,427,53.5
2013,4,15,10,30,13.8,331,175,451,46.83
2013,4,15,11,30,13.9,347,163,467,42.59
2013,4,15,12,30,14.200000000000001,357,66,406,41.65
2013,4,15,13,30,14.5,326,96,394,44.230000000000004
2013,4,15,14,30,14.4,318,103,385,49.74
2013,4,15,15,30,14,152,651,504,57.230000000000004
2013,4,15,16,30,13.3,141,1,142,65.88
2013,4,15,17,30,12.100000000000001,97,9,99,75.06
2013,4,15,18,30,10.100000000000001,11,0,11,84.27
2013,4,15,19,30,8.9,0,0,0,93.42
2013,4,15,20,30,8.8,0,0,0,101.72
2013,4,15,21,30,8.6,0,0,0,108.87
2013,4,15,22,30,8.200000000000001,0,0,0,114.36
2013,4,15,23,30,7.800000000000001,0,0,0,117.64
2013,4,16,0,30,7.6000000000000005,0,0,0,118.33
2013,4,16,1,30,7.5,0,0,0,116.32000000000001
2013,4,16,2,30,7.5,0,0,0,111.87
2013,4,16,3,30,7.9,0,0,0,105.49000000000001
2013,4,16,4,30,8.3,0,0,0,97.7
2013,4,16,5,30,8.8,4,0,4,88.62
2013,4,16,6,30,9.4,3,0,3,79.68
2013,4,16,7,30,10.4,17,0,17,70.4
2013,4,16,8,30,11.600000000000001,238,156,312,61.38
2013,4,16,9,30,12.5,301,171,403,53.17
2013,4,16,10,30,13.3,328,99,396,46.480000000000004
2013,4,16,11,30,13.9,346,62,392,42.24
2013,4,16,12,30,14.100000000000001,374,162,496,41.300000000000004
2013,4,16,13,30,14.4,283,418,584,43.910000000000004
2013,4,16,14,30,14.200000000000001,131,794,647,49.45
2013,4,16,15,30,13.4,120,736,521,56.97
2013,4,16,16,30,13,100,656,371,65.63
2013,4,16,17,30,12,73,527,211,74.82000000000001
2013,4,16,18,30,10.200000000000001,37,253,63,84.04
2013,4,16,19,30,8.700000000000001,0,0,0,93.17
2013,4,16,20,30,8.1,0,0,0,101.45
2013,4,16,21,30,7.7,0,0,0,108.58
2013,4,16,22,30,7.4,0,0,0,114.04
2013,4,16,23,30,7.2,0,0,0,117.3
2013,4,17,0,30,7.1000000000000005,0,0,0,117.97
2013,4,17,1,30,7.4,0,0,0,115.96000000000001
2013,4,17,2,30,7.9,0,0,0,111.52
2013,4,17,3,30,8.5,0,0,0,105.15
2013,4,17,4,30,9.1,0,0,0,97.37
2013,4,17,5,30,9.5,4,0,4,88.34
2013,4,17,6,30,10.100000000000001,3,0,3,79.38
2013,4,17,7,30,11,21,0,21,70.09
2013,4,17,8,30,12.4,78,1,79,61.06
2013,4,17,9,30,13.9,138,2,140,52.84
2013,4,17,10,30,14.9,317,54,355,46.13
2013,4,17,11,30,14.9,353,237,529,41.88
2013,4,17,12,30,14.5,313,403,617,40.96
2013,4,17,13,30,14.600000000000001,253,479,600,43.59
2013,4,17,14,30,14.600000000000001,326,113,400,49.17
2013,4,17,15,30,14.5,266,159,353,56.71
2013,4,17,16,30,14.3,118,576,358,65.39
2013,4,17,17,30,13.8,85,439,202,74.59
2013,4,17,18,30,13,40,207,62,83.8
2013,4,17,19,30,12.100000000000001,0,0,0,92.92
2013,4,17,20,30,11.3,0,0,0,101.18
2013,4,17,21,30,10.600000000000001,0,0,0,108.29
2013,4,17,22,30,10,0,0,0,113.72
2013,4,17,23,30,9.200000000000001,0,0,0,116.96000000000001
2013,4,18,0,30,8.3,0,0,0,117.62
2013,4,18,1,30,7.7,0,0,0,115.60000000000001
2013,4,18,2,30,7.5,0,0,0,111.18
2013,4,18,3,30,7.4,0,0,0,104.82000000000001
2013,4,18,4,30,7.300000000000001,0,0,0,97.05
2013,4,18,5,30,7.5,16,19,16,88.05
2013,4,18,6,30,8.5,73,329,136,79.07000000000001
2013,4,18,7,30,9.600000000000001,116,0,116,69.78
2013,4,18,8,30,10.600000000000001,185,2,186,60.75
2013,4,18,9,30,11.5,240,2,241,52.51
2013,4,18,10,30,12.100000000000001,277,2,278,45.79
2013,4,18,11,30,12.4,394,79,453,41.53
2013,4,18,12,30,12.700000000000001,292,1,293,40.61
2013,4,18,13,30,12.8,411,104,487,43.27
2013,4,18,14,30,12.700000000000001,287,7,292,48.88
2013,4,18,15,30,12.3,253,142,331,56.45
2013,4,18,16,30,11.600000000000001,94,696,386,65.15
2013,4,18,17,30,10.5,72,0,72,74.35000000000001
2013,4,18,18,30,8.9,39,290,72,83.57000000000001
2013,4,18,19,30,7.6000000000000005,0,0,0,92.67
2013,4,18,20,30,6.5,0,0,0,100.92
2013,4,18,21,30,5.800000000000001,0,0,0,108
2013,4,18,22,30,5.300000000000001,0,0,0,113.41
2013,4,18,23,30,5,0,0,0,116.62
2013,4,19,0,30,4.800000000000001,0,0,0,117.27
2013,4,19,1,30,4.7,0,0,0,115.25
2013,4,19,2,30,4.7,0,0,0,110.84
2013,4,19,3,30,5.1000000000000005,0,0,0,104.49000000000001
2013,4,19,4,30,5.6000000000000005,0,0,0,96.73
2013,4,19,5,30,6.2,3,0,3,87.76
2013,4,19,6,30,7.1000000000000005,6,0,6,78.77
2013,4,19,7,30,8.1,12,0,12,69.48
2013,4,19,8,30,9.3,119,0,120,60.44
2013,4,19,9,30,10.3,310,53,343,52.19
2013,4,19,10,30,10.9,287,3,289,45.45
2013,4,19,11,30,11.200000000000001,364,30,387,41.18
2013,4,19,12,30,11.3,361,21,378,40.27
2013,4,19,13,30,11.200000000000001,150,0,150,42.96
2013,4,19,14,30,10.9,320,34,343,48.6
2013,4,19,15,30,10.5,278,35,297,56.2
2013,4,19,16,30,10,47,0,47,64.91
2013,4,19,17,30,9.1,126,1,127,74.12
2013,4,19,18,30,7.6000000000000005,11,0,11,83.33
2013,4,19,19,30,6.1000000000000005,0,0,0,92.42
2013,4,19,20,30,5.2,0,0,0,100.65
2013,4,19,21,30,4.2,0,0,0,107.71000000000001
2013,4,19,22,30,3.2,0,0,0,113.09
2013,4,19,23,30,2.3000000000000003,0,0,0,116.29
2013,4,20,0,30,1.5,0,0,0,116.92
2013,4,20,1,30,0.8,0,0,0,114.91
2013,4,20,2,30,0.30000000000000004,0,0,0,110.5
2013,4,20,3,30,-0.1,0,0,0,104.16
2013,4,20,4,30,-0.30000000000000004,0,0,0,96.42
2013,4,20,5,30,0.9,19,143,25,87.47
2013,4,20,6,30,3.9000000000000004,55,529,161,78.47
2013,4,20,7,30,6.1000000000000005,76,718,331,69.18
2013,4,20,8,30,7.9,91,817,498,60.13
2013,4,20,9,30,9.4,101,869,638,51.86
2013,4,20,10,30,10.700000000000001,107,904,745,45.11
2013,4,20,11,30,11.8,110,923,808,40.83
2013,4,20,12,30,12.5,109,930,822,39.93
2013,4,20,13,30,12.700000000000001,105,923,784,42.65
2013,4,20,14,30,12.600000000000001,99,901,698,48.32
2013,4,20,15,30,12.100000000000001,90,861,572,55.94
2013,4,20,16,30,11.100000000000001,79,786,415,64.67
2013,4,20,17,30,9.200000000000001,63,656,245,73.89
2013,4,20,18,30,6.1000000000000005,37,405,86,83.10000000000001
2013,4,20,19,30,3.7,0,0,0,92.17
2013,4,20,20,30,2.7,0,0,0,100.39
2013,4,20,21,30,1.8,0,0,0,107.42
2013,4,20,22,30,1.1,0,0,0,112.78
2013,4,20,23,30,0.7000000000000001,0,0,0,115.96000000000001
2013,4,21,0,30,0.6000000000000001,0,0,0,116.58
2013,4,21,1,30,0.8,0,0,0,114.56
2013,4,21,2,30,1.3,0,0,0,110.16
2013,4,21,3,30,1.6,0,0,0,103.84
2013,4,21,4,30,1.6,0,0,0,96.11
2013,4,21,5,30,1.7000000000000002,20,146,27,87.19
2013,4,21,6,30,2.6,61,491,161,78.18
2013,4,21,7,30,4.6000000000000005,85,678,329,68.88
2013,4,21,8,30,7.800000000000001,94,803,498,59.83
2013,4,21,9,30,10.200000000000001,105,859,640,51.550000000000004
2013,4,21,10,30,11.8,111,889,742,44.78
2013,4,21,11,30,12.9,117,897,799,40.49
2013,4,21,12,30,13.4,122,887,805,39.6
2013,4,21,13,30,13.600000000000001,123,867,764,42.34
2013,4,21,14,30,13.200000000000001,373,152,475,48.04
2013,4,21,15,30,12.700000000000001,268,232,399,55.69
2013,4,21,16,30,11.9,215,136,274,64.44
2013,4,21,17,30,10.5,141,102,169,73.66
2013,4,21,18,30,8.6,14,0,14,82.87
2013,4,21,19,30,7.300000000000001,0,0,0,91.93
2013,4,21,20,30,6.800000000000001,0,0,0,100.12
2013,4,21,21,30,6.4,0,0,0,107.14
2013,4,21,22,30,5.9,0,0,0,112.47
2013,4,21,23,30,5.800000000000001,0,0,0,115.63
2013,4,22,0,30,6,0,0,0,116.24000000000001
2013,4,22,1,30,6,0,0,0,114.22
2013,4,22,2,30,5.9,0,0,0,109.83
2013,4,22,3,30,5.800000000000001,0,0,0,103.52
2013,4,22,4,30,5.800000000000001,0,0,0,95.8
2013,4,22,5,30,5.9,22,107,27,86.91
2013,4,22,6,30,6.4,6,0,6,77.89
2013,4,22,7,30,7.6000000000000005,133,1,133,68.59
2013,4,22,8,30,9.5,247,154,326,59.53
2013,4,22,9,30,11.4,247,368,478,51.24
2013,4,22,10,30,12.700000000000001,255,469,590,44.45
2013,4,22,11,30,13.600000000000001,338,251,530,40.15
2013,4,22,12,30,14.100000000000001,344,237,528,39.26
2013,4,22,13,30,13.9,310,289,525,42.03
2013,4,22,14,30,13.200000000000001,241,28,260,47.77
2013,4,22,15,30,12.3,199,15,207,55.45
2013,4,22,16,30,11.4,171,22,181,64.21000000000001
2013,4,22,17,30,10.600000000000001,130,29,138,73.43
2013,4,22,18,30,9.8,8,0,8,82.65
2013,4,22,19,30,9.3,0,0,0,91.69
2013,4,22,20,30,9.1,0,0,0,99.86
2013,4,22,21,30,9,0,0,0,106.85000000000001
2013,4,22,22,30,9,0,0,0,112.17
2013,4,22,23,30,9.1,0,0,0,115.3
2013,4,23,0,30,9.1,0,0,0,115.9
2013,4,23,1,30,9,0,0,0,113.89
2013,4,23,2,30,8.8,0,0,0,109.5
2013,4,23,3,30,8.5,0,0,0,103.2
2013,4,23,4,30,8.1,0,0,0,95.5
2013,4,23,5,30,8.4,23,154,32,86.63
2013,4,23,6,30,9.600000000000001,60,488,165,77.61
2013,4,23,7,30,11.4,87,652,328,68.3
2013,4,23,8,30,13,103,756,490,59.24
2013,4,23,9,30,14.4,109,830,632,50.93
2013,4,23,10,30,15.600000000000001,116,861,734,44.13
2013,4,23,11,30,16.6,122,871,791,39.81
2013,4,23,12,30,17.3,118,882,804,38.93
2013,4,23,13,30,17.8,118,863,762,41.730000000000004
2013,4,23,14,30,18,115,829,675,47.5
2013,4,23,15,30,17.900000000000002,104,783,551,55.2
2013,4,23,16,30,17.5,90,709,401,63.980000000000004
2013,4,23,17,30,16.2,72,570,237,73.21000000000001
2013,4,23,18,30,14.100000000000001,43,320,85,82.42
2013,4,23,19,30,12.700000000000001,0,0,0,91.45
2013,4,23,20,30,12.100000000000001,0,0,0,99.60000000000001
2013,4,23,21,30,11.4,0,0,0,106.57000000000001
2013,4,23,22,30,10.700000000000001,0,0,0,111.86
2013,4,23,23,30,10.100000000000001,0,0,0,114.98
2013,4,24,0,30,9.700000000000001,0,0,0,115.57000000000001
2013,4,24,1,30,9.3,0,0,0,113.55
2013,4,24,2,30,8.8,0,0,0,109.18
2013,4,24,3,30,8,0,0,0,102.89
2013,4,24,4,30,7.7,0,0,0,95.2
2013,4,24,5,30,8.700000000000001,5,0,5,86.36
2013,4,24,6,30,10.100000000000001,60,481,165,77.32000000000001
2013,4,24,7,30,11.5,85,637,324,68.02
2013,4,24,8,30,12.700000000000001,285,123,349,58.94
2013,4,24,9,30,14,115,785,613,50.63
2013,4,24,10,30,15.5,122,817,712,43.800000000000004
2013,4,24,11,30,16.900000000000002,235,583,685,39.480000000000004
2013,4,24,12,30,18,292,434,631,38.61
2013,4,24,13,30,18.6,125,820,741,41.43
2013,4,24,14,30,18.7,309,126,395,47.230000000000004
2013,4,24,15,30,18.5,263,113,328,54.96
2013,4,24,16,30,17.8,209,150,275,63.75
2013,4,24,17,30,16.5,142,87,167,72.98
2013,4,24,18,30,14.600000000000001,15,0,15,82.19
2013,4,24,19,30,13,0,0,0,91.21000000000001
2013,4,24,20,30,12.3,0,0,0,99.35000000000001
2013,4,24,21,30,11.600000000000001,0,0,0,106.3
2013,4,24,22,30,10.9,0,0,0,111.56
2013,4,24,23,30,10.3,0,0,0,114.66
2013,4,25,0,30,10,0,0,0,115.24000000000001
2013,4,25,1,30,9.700000000000001,0,0,0,113.22
2013,4,25,2,30,9.4,0,0,0,108.86
2013,4,25,3,30,9,0,0,0,102.59
2013,4,25,4,30,8.8,0,0,0,94.91
2013,4,25,5,30,9.5,14,0,14,86.08
2013,4,25,6,30,10.600000000000001,111,63,126,77.05
2013,4,25,7,30,12.3,173,267,274,67.74
2013,4,25,8,30,14.100000000000001,220,339,397,58.660000000000004
2013,4,25,9,30,15.9,114,794,621,50.33
2013,4,25,10,30,17.5,121,830,724,43.49
2013,4,25,11,30,18.7,123,854,786,39.15
2013,4,25,12,30,19.400000000000002,127,852,796,38.29
2013,4,25,13,30,19.700000000000003,124,843,758,41.13
2013,4,25,14,30,19.6,121,807,672,46.96
2013,4,25,15,30,19.1,118,739,545,54.71
2013,4,25,16,30,18.2,195,333,344,63.52
2013,4,25,17,30,16.8,83,512,235,72.76
2013,4,25,18,30,14.700000000000001,47,286,87,81.97
2013,4,25,19,30,12.8,0,0,0,90.97
2013,4,25,20,30,11.700000000000001,0,0,0,99.09
2013,4,25,21,30,10.600000000000001,0,0,0,106.02
2013,4,25,22,30,9.700000000000001,0,0,0,111.26
2013,4,25,23,30,9.1,0,0,0,114.34
2013,4,26,0,30,8.700000000000001,0,0,0,114.91
2013,4,26,1,30,8.4,0,0,0,112.9
2013,4,26,2,30,8,0,0,0,108.54
2013,4,26,3,30,7.5,0,0,0,102.28
2013,4,26,4,30,7,0,0,0,94.62
2013,4,26,5,30,6.800000000000001,4,0,4,85.81
2013,4,26,6,30,7,3,0,3,76.77
2013,4,26,7,30,7.6000000000000005,6,0,6,67.47
2013,4,26,8,30,8.3,66,0,66,58.38
2013,4,26,9,30,9.3,319,133,404,50.03
2013,4,26,10,30,10.3,363,49,399,43.18
2013,4,26,11,30,11,88,0,88,38.83
2013,4,26,12,30,11.200000000000001,342,4,346,37.97
2013,4,26,13,30,11,260,1,261,40.84
2013,4,26,14,30,10.700000000000001,121,842,699,46.7
2013,4,26,15,30,10.4,109,805,577,54.47
2013,4,26,16,30,9.9,243,39,261,63.29
2013,4,26,17,30,9,125,404,246,72.54
2013,4,26,18,30,7.4,52,1,52,81.75
2013,4,26,19,30,5.800000000000001,0,0,0,90.12
2013,4,26,20,30,5.2,0,0,0,98.84
2013,4,26,21,30,4.6000000000000005,0,0,0,105.75
2013,4,26,22,30,4,0,0,0,110.97
2013,4,26,23,30,3.3000000000000003,0,0,0,114.03
2013,4,27,0,30,2.5,0,0,0,114.59
2013,4,27,1,30,2,0,0,0,112.58
2013,4,27,2,30,2,0,0,0,108.23
2013,4,27,3,30,2.6,0,0,0,101.98
2013,4,27,4,30,2.9000000000000004,0,0,0,94.33
2013,4,27,5,30,3.3000000000000003,3,0,3,85.54
2013,4,27,6,30,4,7,0,7,76.5
2013,4,27,7,30,4.9,110,0,110,67.2
